X(mm),Y(mm),Z(mm)
-5.099916736336306400e+01,-3.502179941174389910e+01,1.561687613168826658e+02
-5.096924439138691554e+01,-3.501175038054309141e+01,1.561693709201139484e+02
-5.093911872595078449e+01,-3.501748711149772220e+01,1.561695595906450933e+02
-5.090896052843407915e+01,-3.502588643258520307e+01,1.561696772434781906e+02
-5.087873221367176058e+01,-3.503967337734830068e+01,1.561696512441707227e+02
-5.084853143161577549e+01,-3.505136218545498394e+01,1.561696811856578222e+02
-5.081867793334824768e+01,-3.503590013304885531e+01,1.561704351292866875e+02
-5.078868300206797670e+01,-3.503134743461491496e+01,1.561708981866852923e+02
-5.075867387639738126e+01,-3.502787502029442379e+01,1.561713324416165278e+02
-5.072849936305336627e+01,-3.503756526227967782e+01,1.561714156686510364e+02
-5.069821522188301799e+01,-3.505561575172887245e+01,1.561712759927720242e+02
-5.066811702154192432e+01,-3.505917348743910367e+01,1.561715227727911781e+02
-5.063824898709119537e+01,-3.504471295317060964e+01,1.561722500296575049e+02
-5.060833882781647475e+01,-3.503347936821381126e+01,1.561728912466696499e+02
-5.057832673633660647e+01,-3.503024749901973678e+01,1.561733190859868614e+02
-5.054826798639373209e+01,-3.503078402781415690e+01,1.561736464200405123e+02
-5.051823819463980669e+01,-3.502902804206904364e+01,1.561740348902093842e+02
-5.048819824213143903e+01,-3.502789434247748090e+01,1.561744067915812764e+02
-5.045813859478872843e+01,-3.502848870319088093e+01,1.561747325852872734e+02
-5.042802206077290350e+01,-3.503351313535775091e+01,1.561749402496741368e+02
-5.039777947529700697e+01,-3.504830916249786554e+01,1.561748873577789709e+02
-5.036764796967679558e+01,-3.505452037072698346e+01,1.561750633733452389e+02
-5.033763605622232262e+01,-3.505114277463556505e+01,1.561754951177679516e+02
-5.030761718881267086e+01,-3.504855400686655997e+01,1.561759057917235225e+02
-5.027778573425068487e+01,-3.503062527935721704e+01,1.561767256195472271e+02
-5.024783059443890920e+01,-3.502273416353188651e+01,1.561772777319319800e+02
-5.021767183620684705e+01,-3.503096502818019786e+01,1.561773999076776533e+02
-5.018776671924554478e+01,-3.501936780437215901e+01,1.561780508170015764e+02
-5.015776579492800380e+01,-3.501512482860612607e+01,1.561785056384601376e+02
-5.012762015384096514e+01,-3.502233091084676886e+01,1.561786551408461037e+02
-5.009745173940035556e+01,-3.503110550463282635e+01,1.561787628482755963e+02
-5.006755279449063778e+01,-3.501869849098439147e+01,1.561794353989614024e+02
-5.003736572996581344e+01,-3.502908788796521833e+01,1.561795000234196777e+02
-5.000721843611599127e+01,-3.503645134026097452e+01,1.561796453252972299e+02
-4.997721410882284943e+01,-3.503250911324787609e+01,1.561800921219734164e+02
-4.994721632968253999e+01,-3.502778030399402809e+01,1.561805599335096701e+02
-4.991727032337742997e+01,-3.501913942365320764e+01,1.561811320442317310e+02
-4.988718533337196703e+01,-3.502132545297983057e+01,1.561814154513187134e+02
-4.985716925320166837e+01,-3.501813732933167245e+01,1.561818421631054150e+02
-4.982713717194360470e+01,-3.501626323451247913e+01,1.561822338259614753e+02
-4.979704969770840250e+01,-3.501869681252107824e+01,1.561825106241851415e+02
-4.976709529354489092e+01,-3.501038894030714488e+01,1.561830739019923442e+02
-4.973712422650342546e+01,-3.500346909972451925e+01,1.561836001542801853e+02
-4.970701363490284308e+01,-3.500802645181071426e+01,1.561838202741412260e+02
-4.967700552490251908e+01,-3.500378792497041758e+01,1.561842750580078132e+02
-4.964689544535416132e+01,-3.500825969854422937e+01,1.561844974665198151e+02
-4.961665864084567090e+01,-3.502273505551053034e+01,1.561844531064925548e+02
-4.958649849377275842e+01,-3.503090846158215754e+01,1.561845768385669260e+02
-4.955629261656095252e+01,-3.504282973165609860e+01,1.561846006053673079e+02
-4.952619231699880942e+01,-3.504611938849013342e+01,1.561848545967975781e+02
-4.949594989557783720e+01,-3.506125410414787069e+01,1.561847926223538821e+02
-4.946602148730422499e+01,-3.505079008359416548e+01,1.561854134137960557e+02
-4.943593082384167303e+01,-3.505345280655974705e+01,1.561856841045991473e+02
-4.940614926972273224e+01,-3.503105094376176964e+01,1.561866232957620468e+02
-4.937639634884457962e+01,-3.500631444297010120e+01,1.561876247561193622e+02
-4.934623147397905285e+01,-3.501495302007464261e+01,1.561877360700952977e+02
-4.931606720012366907e+01,-3.502351526330671305e+01,1.561878494238500537e+02
-4.928594445305424898e+01,-3.502879691177320609e+01,1.561880502625627116e+02
-4.925591403366303922e+01,-3.502641379293537938e+01,1.561884555541278417e+02
-4.922589378479326427e+01,-3.502335509750609788e+01,1.561888788431654689e+02
-4.919579486837627513e+01,-3.502631860382158635e+01,1.561891415633949975e+02
-4.916567165907646597e+01,-3.503160724020708727e+01,1.561893422200071768e+02
-4.913558292641450720e+01,-3.503388826233882725e+01,1.561896231227603664e+02
-4.910545670977440125e+01,-3.503951470213890929e+01,1.561898147566083708e+02
-4.907560034611966415e+01,-3.502293083545283281e+01,1.561905988101247544e+02
-4.904559208372796775e+01,-3.501888880976383689e+01,1.561910483272700958e+02
-4.901519661330511468e+01,-3.504607327767710956e+01,1.561906650230767752e+02
-4.898544328463639630e+01,-3.502099382349030776e+01,1.561916756831004705e+02
-4.895558530410442444e+01,-3.500448832852629977e+01,1.561924576537494431e+02
-4.892561830942921830e+01,-3.499709375105712894e+01,1.561929965880598843e+02
-4.889551733975499559e+01,-3.500014752212528180e+01,1.561932569115151352e+02
-4.886536000457400064e+01,-3.500826814627014727e+01,1.561933820267755664e+02
-4.883550405352401214e+01,-3.499140842233748572e+01,1.561941734716960184e+02
-4.880576403934927043e+01,-3.496506941232905064e+01,1.561952177506997828e+02
-4.877575996158579841e+01,-3.496032606110582464e+01,1.561956860237304170e+02
-4.874563668660907467e+01,-3.496540660464836492e+01,1.561958922603314193e+02
-4.871547310067268199e+01,-3.497364534645390677e+01,1.561960142797633466e+02
-4.868520280072944928e+01,-3.499079407455131019e+01,1.561958986239370688e+02
-4.865492805926606223e+01,-3.500848185636947107e+01,1.561957685658661603e+02
-4.862465456126793839e+01,-3.502602616334983310e+01,1.561956423404077441e+02
-4.859460392346783664e+01,-3.502513523207238677e+01,1.561960078543169743e+02
-4.856467529912540471e+01,-3.501400629767282169e+01,1.561966464754281105e+02
-4.853428828441452936e+01,-3.504074289425061295e+01,1.561962750831252436e+02
-4.850464839085768176e+01,-3.500595888913181852e+01,1.561975446453195389e+02
-4.847487769435793581e+01,-3.498185677579878927e+01,1.561985292989966467e+02
-4.844478915113097628e+01,-3.498375145490346938e+01,1.561988205579597206e+02
-4.841451433090831813e+01,-3.500140486811616114e+01,1.561986914222515850e+02
-4.838454816027979177e+01,-3.499354030352795775e+01,1.561992429481653062e+02
-4.835415567237384948e+01,-3.502092985241117162e+01,1.561988541115756846e+02
-4.832398818702042576e+01,-3.502953435577104813e+01,1.561989663687904510e+02
-4.829398169631177495e+01,-3.502482116197425910e+01,1.561994338606922383e+02
-4.826397533159613573e+01,-3.502007092075378836e+01,1.561999023444516581e+02
-4.823421694734934562e+01,-3.499480008955670485e+01,1.562009181930178272e+02
-4.820389610035939398e+01,-3.501631998427370718e+01,1.562006859151169920e+02
-4.817340917677734069e+01,-3.505125014126681293e+01,1.562000959785103760e+02
-4.814372705315008005e+01,-3.501945936298965734e+01,1.562012857684530331e+02
-4.811386517289935227e+01,-3.500269139221395420e+01,1.562020748207563940e+02
-4.808400458944136346e+01,-3.498572889634424143e+01,1.562028690737902537e+02
-4.805394663668680977e+01,-3.498540470166943095e+01,1.562032194759067067e+02
-4.802386613776191382e+01,-3.498667934288381787e+01,1.562035272674485213e+02
-4.799356269007049747e+01,-3.500662161559573349e+01,1.562033370898618898e+02
-4.796312487581101180e+01,-3.503786194643470253e+01,1.562028455240425444e+02
-4.793310366876237794e+01,-3.503415515162910054e+01,1.562032862003677849e+02
-4.790291391112790365e+01,-3.504477056282841119e+01,1.562033447957045382e+02
-4.787293657497588839e+01,-3.503737330693823537e+01,1.562038839193927515e+02
-4.784335533882708802e+01,-3.499685396711795704e+01,1.562053065865961230e+02
-4.781350954985876456e+01,-3.497840561348986910e+01,1.562061405092367465e+02
-4.778329357803063004e+01,-3.499102034917028448e+01,1.562061457980737487e+02
-4.775312183612474826e+01,-3.499992371327459040e+01,1.562062500908299114e+02
-4.772299220815639842e+01,-3.500536791988637475e+01,1.562064466493700081e+02
-4.769284872940799858e+01,-3.501193203297860634e+01,1.562066133392088716e+02
-4.766282135755394478e+01,-3.500879890075892575e+01,1.562070387049712963e+02
-4.763285477694795134e+01,-3.500046192223625496e+01,1.562076029015831580e+02
-4.760256750416188254e+01,-3.501894929874491424e+01,1.562074515477902708e+02
-4.757251222122896195e+01,-3.501805596972766210e+01,1.562078171787936469e+02
-4.754250104717409897e+01,-3.501343271377964328e+01,1.562082823125856805e+02
-4.751259185882765479e+01,-3.500023425859920678e+01,1.562089761993086086e+02
-4.748249473548416688e+01,-3.500271681565414639e+01,1.562092517940344862e+02
-4.745254332487654381e+01,-3.499294972088132027e+01,1.562098541614812177e+02
-4.742249295296137035e+01,-3.499135058847130608e+01,1.562102386601693240e+02
-4.739231777873651907e+01,-3.500055036055412927e+01,1.562103350448585672e+02
-4.736220322643654157e+01,-3.500455316112184789e+01,1.562105700780000745e+02
-4.733193623435735731e+01,-3.502164329238782159e+01,1.562104559556267418e+02
-4.730173397312426431e+01,-3.503303202472635292e+01,1.562104939593547215e+02
-4.727163272415658923e+01,-3.503594272701536738e+01,1.562107581218467942e+02
-4.724170607532292365e+01,-3.502412324102313335e+01,1.562114152350938525e+02
-4.721191762943028891e+01,-3.500032917538263888e+01,1.562123918313898798e+02
-4.718190496956091806e+01,-3.499564788369649193e+01,1.562128585380874881e+02
-4.715188168678380976e+01,-3.499168620203160884e+01,1.562133060718614388e+02
-4.712206177794217155e+01,-3.497052955305083799e+01,1.562142123132389315e+02
-4.709206421085707461e+01,-3.496447362473681864e+01,1.562147157041677588e+02
-4.706179177000523595e+01,-3.498216586152886975e+01,1.562145855004989130e+02
-4.703186005674035641e+01,-3.497019777880569080e+01,1.562152466553936563e+02
-4.700175347315001773e+01,-3.497360133480653843e+01,1.562154976644770272e+02
-4.697143166616114485e+01,-3.499511864179329734e+01,1.562152654668703065e+02
-4.694126443423293438e+01,-3.500375178613980864e+01,1.562153769533015861e+02
-4.691121170423301834e+01,-3.500215725166723502e+01,1.562157613555205558e+02
-4.688125916183992814e+01,-3.499210050326846044e+01,1.562163715018275809e+02
-4.685127503895775192e+01,-3.498479732130495279e+01,1.562169081804244399e+02
-4.682118384474485850e+01,-3.498678246191924046e+01,1.562171970441331723e+02
-4.679114218358123622e+01,-3.498430391625603164e+01,1.562176050220173238e+02
-4.676118600550653781e+01,-3.497459870590876108e+01,1.562182057844597693e+02
-4.673097803791584681e+01,-3.498649706866239484e+01,1.562182301891996588e+02
-4.670077869343003840e+01,-3.499789560342014028e+01,1.562182678969532788e+02
-4.667073715840709269e+01,-3.499533608018977304e+01,1.562186780445182706e+02
-4.664076459524410723e+01,-3.498701925783077371e+01,1.562192417687288639e+02
-4.661097962599201594e+01,-3.496212923444836917e+01,1.562202477095661663e+02
-4.658092984160288808e+01,-3.496052759400528487e+01,1.562206322688186901e+02
-4.655075665445776423e+01,-3.496916102199512721e+01,1.562207438153462533e+02
-4.652070537430080321e+01,-3.496771674821264497e+01,1.562211241723966282e+02
-4.649069294617100923e+01,-3.496253526373553910e+01,1.562216042872847481e+02
-4.646064854451655179e+01,-3.496018617172791210e+01,1.562220088255014616e+02
-4.643063291332772735e+01,-3.495536331420177589e+01,1.562224793615440888e+02
-4.640054003341356292e+01,-3.495732764460537823e+01,1.562227688023655503e+02
-4.636956615188706365e+01,-3.503583872134517918e+01,1.562210159400399903e+02
-4.633992324292792375e+01,-3.499861710983562091e+01,1.562223508919401525e+02
-4.630985309812439255e+01,-3.499827903110698912e+01,1.562227018049100593e+02
-4.627959389056887574e+01,-3.501477346044993055e+01,1.562226035655895089e+02
-4.624953559751586596e+01,-3.501350053162722986e+01,1.562229794083818888e+02
-4.621951629008518836e+01,-3.500903879712363675e+01,1.562234403040353357e+02
-4.618945405332269161e+01,-3.500822634555039059e+01,1.562238038456620757e+02
-4.615941745556691700e+01,-3.500532426512577899e+01,1.562242231215061850e+02
-4.612953847829963649e+01,-3.498830616525901860e+01,1.562250190744638871e+02
-4.609980218239704897e+01,-3.495903919730918830e+01,1.562261418135909707e+02
-4.606963979559377975e+01,-3.496671256043796916e+01,1.562262789779348111e+02
-4.603948835619637947e+01,-3.497357830026781755e+01,1.562264376712647049e+02
-4.600939054713823140e+01,-3.497598008202122344e+01,1.562267154394778856e+02
-4.597928369548063188e+01,-3.497892801596939449e+01,1.562269786674337126e+02
-4.594920419281204715e+01,-3.497956412878358634e+01,1.562273035674339212e+02
-4.591903348853395528e+01,-3.498825115208659753e+01,1.562274136487746716e+02
-4.588865649710838568e+01,-3.501493751438108148e+01,1.562270434893703737e+02
-4.585841062949300095e+01,-3.503024987620175068e+01,1.562269767911775773e+02
-4.582841461110744774e+01,-3.502316386745770416e+01,1.562275077823080380e+02
-4.579837466444595151e+01,-3.502047465695846995e+01,1.562279213889017626e+02
-4.576856839147426825e+01,-3.499680765783309511e+01,1.562288947810426691e+02
-4.573838533402861373e+01,-3.500642507666638181e+01,1.562289800576939740e+02
-4.570842634531592807e+01,-3.499628187040524097e+01,1.562295925953339122e+02
-4.567858147044096029e+01,-3.497625468380871894e+01,1.562304688381661322e+02
-4.564876608993221652e+01,-3.495300127578381222e+01,1.562314312449248916e+02
-4.561877527523790121e+01,-3.494564171450745249e+01,1.562319695112001625e+02
-4.558834616572470111e+01,-3.497720498360322239e+01,1.562314691880236524e+02
-4.555821878334531760e+01,-3.498198354318625292e+01,1.562316835679052929e+02
-4.552801612250010521e+01,-3.499343859886819530e+01,1.562317197979603520e+02
-4.549819889136845319e+01,-3.497027305033234512e+01,1.562326798701295161e+02
-4.546842804215936695e+01,-3.494348308479159471e+01,1.562337365903869397e+02
-4.543833592330724969e+01,-3.494484120491352286e+01,1.562340422758493617e+02
-4.540801807493311060e+01,-3.496628472786918707e+01,1.562338120114862932e+02
-4.537784571442951176e+01,-3.497497441793976947e+01,1.562339220401561306e+02
-4.534774591528252330e+01,-3.497729531933993030e+01,1.562342019995017495e+02
-4.531766082030897991e+01,-3.497830404921854353e+01,1.562345169727249470e+02
-4.528769078633077783e+01,-3.496863711897969296e+01,1.562351168663465160e+02
-4.525766277947901983e+01,-3.496463081292617403e+01,1.562355656502639079e+02
-4.522756835629094496e+01,-3.496618801624086359e+01,1.562358660242413180e+02
-4.519745965830443879e+01,-3.496897642258694816e+01,1.562361335503312603e+02
-4.516752932659668573e+01,-3.495587262786116867e+01,1.562368251394488539e+02
-4.513753421032201629e+01,-3.494872110793366460e+01,1.562373578767645483e+02
-4.510772114436996816e+01,-3.492516563323766832e+01,1.562383283560143070e+02
-4.507744331942699745e+01,-3.494317995024628942e+01,1.562381895781607000e+02
-4.504725561034967285e+01,-3.495311959908011801e+01,1.562382662682843204e+02
-4.501712547974053535e+01,-3.495798859108261070e+01,1.562384782547970872e+02
-4.498687301571492725e+01,-3.497392001324703159e+01,1.562383950337746796e+02
-4.495703558131931032e+01,-3.495217898288201752e+01,1.562393171424208731e+02
-4.492687814777121957e+01,-3.495935076998365787e+01,1.562394676983656154e+02
-4.489672922504047392e+01,-3.496601109657153472e+01,1.562396318704836631e+02
-4.486658197948064242e+01,-3.497244463472899412e+01,1.562398021040303604e+02
-4.483659327014510154e+01,-3.496424927595221988e+01,1.562403627551987313e+02
-4.480648140429655513e+01,-3.496725067712417712e+01,1.562406246066313713e+02
-4.477662236409121732e+01,-3.494752973317640965e+01,1.562414927997331517e+02
-4.474685147322368550e+01,-3.491988641366678792e+01,1.562425724000037519e+02
-4.471647836914254270e+01,-3.494665188935787370e+01,1.562422000752727342e+02
-4.468629158306637805e+01,-3.495634647355629454e+01,1.562422833254077545e+02
-4.465618787311212401e+01,-3.495880632719678971e+01,1.562425596037209914e+02
-4.462583358469971273e+01,-3.498374336647513871e+01,1.562422360878656491e+02
-4.459572831169197116e+01,-3.498639535846832871e+01,1.562425072324669202e+02
-4.456585274334273805e+01,-3.496803282741581853e+01,1.562433391926348349e+02
-4.453628241327535164e+01,-3.492174437191815173e+01,1.562449164134145008e+02
-4.450552701962951119e+01,-3.498349233823407189e+01,1.562436105082215931e+02
-4.438471085730425614e+01,-3.502929988003693040e+01,1.562437558311754913e+02
-4.435459522735008875e+01,-3.503261157820733018e+01,1.562440094059302567e+02
-4.444065115476232819e+01,3.837668465241490801e-02,1.571833303001852187e+02
-4.438459406016083619e+01,-2.249555837064467489e+00,1.571226251053845147e+02
-4.435160846553562664e+01,-2.485200538556108008e+00,1.571166821543181413e+02
-4.397902492483980552e+01,-3.360397958667141438e+01,1.562865825275115412e+02
-4.392087314097562256e+01,-3.341602805837376167e+01,1.562922828457821822e+02
-4.389083935863517638e+01,-3.341017947555744882e+01,1.562927810892146852e+02
-4.386109009416499305e+01,-3.337813274334791913e+01,1.562939785049002808e+02
-4.383143973531204551e+01,-3.333716506348649489e+01,1.562954139785011591e+02
-4.380172226936090141e+01,-3.330198391390469936e+01,1.562966950705315412e+02
-4.377206722712963938e+01,-3.326149883566444032e+01,1.562981176581921545e+02
-4.374272767566069575e+01,-3.319117704704473226e+01,1.563003366205884106e+02
-4.371319081008231677e+01,-3.313906384821444817e+01,1.563020696299423662e+02
-4.368384712054773189e+01,-3.306908131413565854e+01,1.563042795435223695e+02
-4.365434265856553964e+01,-3.301368124163773388e+01,1.563061003098957542e+02
-4.362473820891084131e+01,-3.296785707400004384e+01,1.563076654703928909e+02
-4.359491442884363721e+01,-3.294203205014829194e+01,1.563086969210353629e+02
-4.356505624406603516e+01,-3.291952576396032271e+01,1.563096397830923081e+02
-4.353541266047625413e+01,-3.287687515659045090e+01,1.563111203011640384e+02
-4.350612895887668685e+01,-3.280075136289701021e+01,1.563134941880067004e+02
-4.347610833439827616e+01,-3.279302846530657689e+01,1.563140425346940106e+02
-4.344616474554587882e+01,-3.277865770316773109e+01,1.563147682435824208e+02
-4.341664079726844960e+01,-3.272461023124323987e+01,1.563165529664871656e+02
-4.338736554652341226e+01,-3.264696191849390772e+01,1.563189676316135035e+02
-4.335761616302724519e+01,-3.261372721955874709e+01,1.563201968995988125e+02
-4.332804714153235892e+01,-3.256360477356886918e+01,1.563218768998176245e+02
-4.329827369293501960e+01,-3.253285442753755774e+01,1.563230398326230386e+02
-4.326844485916525684e+01,-3.250701935965997080e+01,1.563240716100113730e+02
-4.323876791041808332e+01,-3.246686746083334896e+01,1.563254855137361972e+02
-4.320938706599643098e+01,-3.239850514505888412e+01,1.563276524095282980e+02
-4.317964062555289928e+01,-3.236508361848883908e+01,1.563288866531498797e+02
-4.314986281068796359e+01,-3.233396207337792561e+01,1.563300595879270531e+02
-4.312029575382385360e+01,-3.228301101624597891e+01,1.563317617819630527e+02
-4.309067395879457507e+01,-3.223751026824801613e+01,1.563333184683440891e+02
-4.306101850280047927e+01,-3.219460811759147134e+01,1.563348058655912780e+02
-4.303143216969554175e+01,-3.214538933719394009e+01,1.563364618341547612e+02
-4.300149368449877585e+01,-3.212945424703323738e+01,1.563372294267096265e+02
-4.297161874356834232e+01,-3.210735832027710046e+01,1.563381614769820089e+02
-4.294198707610429722e+01,-3.206219919579475430e+01,1.563397091162218544e+02
-4.291215153686297867e+01,-3.203651813706021301e+01,1.563407368406533067e+02
-4.288261839544165355e+01,-3.198157275568033953e+01,1.563425457421997748e+02
-4.285310187277796956e+01,-3.192553242612837394e+01,1.563443838118151064e+02
-4.282319973290058357e+01,-3.190557296638754892e+01,1.563452588898114186e+02
-4.279339756253236260e+01,-3.187634707717123916e+01,1.563463812764492786e+02
-4.276386557204572370e+01,-3.182090661989455782e+01,1.563482034385458519e+02
-4.273414145292888833e+01,-3.178403972408605327e+01,1.563495298032800918e+02
-4.270426496959234441e+01,-3.176161095392000888e+01,1.563504707950556281e+02
-4.267466329151169901e+01,-3.171292490553661025e+01,1.563521126548222355e+02
-4.264490843065874515e+01,-3.167879292275165071e+01,1.563533660424334641e+02
-4.261507390301171228e+01,-3.165234238339400719e+01,1.563544143861498412e+02
-4.258529318018109677e+01,-3.162035993892522612e+01,1.563556104358271455e+02
-4.255542943316812199e+01,-3.159653423958053864e+01,1.563565887363155298e+02
-4.252583008777107665e+01,-3.154714932602303179e+01,1.563582493070556154e+02
-4.249650109410671206e+01,-3.147197197819218673e+01,1.563605983333400218e+02
-4.246638502724609765e+01,-3.147181572706088204e+01,1.563609448933325723e+02
-4.243659620708956481e+01,-3.144061852319091699e+01,1.563621199817325760e+02
-4.240687350325183758e+01,-3.140280187402419898e+01,1.563634717945110140e+02
-4.237701173833014678e+01,-3.137833859830159966e+01,1.563644671667254897e+02
-4.234704991426178822e+01,-3.136379440904362781e+01,1.563651977327272107e+02
-4.231765103426787533e+01,-3.129450946265416178e+01,1.563673895704917527e+02
-4.228783122631202218e+01,-3.126598658905638217e+01,1.563684933088691764e+02
-4.225799149292527801e+01,-3.123887713830675139e+01,1.563695593780453237e+02
-4.222813691460378749e+01,-3.121376752539312349e+01,1.563705719977079127e+02
-4.219831061996153210e+01,-3.118532695134289767e+01,1.563716736032695565e+02
-4.216866053161263039e+01,-3.114011657836848457e+01,1.563732228259642341e+02
-4.213872183833458962e+01,-3.112263608729492148e+01,1.563740318551107293e+02
-4.210875153771704049e+01,-3.110821266961737308e+01,1.563747592794325669e+02
-4.207885543738561296e+01,-3.108666396407612353e+01,1.563756768985341807e+02
-4.204899630038665492e+01,-3.106121629976860987e+01,1.563766986336229365e+02
-4.201927012106792603e+01,-3.102302429450958599e+01,1.563780605497012743e+02
-4.198961957653087040e+01,-3.097745813628963418e+01,1.563796193166512865e+02
-4.196000316992900991e+01,-3.092834449812579223e+01,1.563812728081002490e+02
-4.193022979140686601e+01,-3.089456148353615461e+01,1.563825170499320905e+02
-4.190045725062980608e+01,-3.086059480365500107e+01,1.563837662065475627e+02
-4.187069720895716074e+01,-3.082546388222846545e+01,1.563850464359119030e+02
-4.184082764017125555e+01,-3.080038157947618416e+01,1.563860584937704630e+02
-4.181127099550638349e+01,-3.074511156484958718e+01,1.563878763663538507e+02
-4.178163364566838567e+01,-3.069779182725448763e+01,1.563894819990654241e+02
-4.175176480199556295e+01,-3.067305803170287248e+01,1.563904847047453472e+02
-4.172199130249563126e+01,-3.063880965840530024e+01,1.563917414248300304e+02
-4.169207018258767761e+01,-3.061868858780912461e+01,1.563926210515975015e+02
-4.166213026179944023e+01,-3.060050773464326213e+01,1.563934488723254503e+02
-4.163220316665923804e+01,-3.058113273426631906e+01,1.563943085639001538e+02
-4.160241589675614193e+01,-3.054792838045154113e+01,1.563955374489997894e+02
-4.157272325136046476e+01,-3.050526434792574193e+01,1.563970188847704890e+02
-4.154303408144023990e+01,-3.046268527948456040e+01,1.563984980030321310e+02
-4.151303329042404044e+01,-3.045019247258051465e+01,1.563991740117722316e+02
-4.148321518671406238e+01,-3.041976131404767969e+01,1.564003288943980579e+02
-4.145380889154527182e+01,-3.034885240055565703e+01,1.564025643571497994e+02
-4.142426518155141935e+01,-3.029132456621941927e+01,1.564044426177957803e+02
-4.139416241076971659e+01,-3.028841345277975705e+01,1.564048628881066065e+02
-4.136396788961945958e+01,-3.029517100014354369e+01,1.564050249719879275e+02
-4.133425954262200008e+01,-3.025349205875233594e+01,1.564064801746744990e+02
-4.130451584648852759e+01,-3.021542487512910924e+01,1.564078389432586675e+02
-4.127460259837211964e+01,-3.019407274612401793e+01,1.564087514868278674e+02
-4.124484549176710857e+01,-3.015711286205739938e+01,1.564100807197133349e+02
-4.121514122630217258e+01,-3.011521795103895016e+01,1.564115416664285476e+02
-4.118534209616490216e+01,-3.008209903956248255e+01,1.564127683955386203e+02
-4.115545438057854000e+01,-3.005820399783467067e+01,1.564137488276709576e+02
-4.112571061717075338e+01,-3.001972522735100313e+01,1.564151186322036722e+02
-4.109600710977939997e+01,-2.997676331448585785e+01,1.564166081780203399e+02
-4.106587430182197096e+01,-2.997700950220557914e+01,1.564169441384183301e+02
-4.103606669425808207e+01,-2.994478347561756948e+01,1.564181470244875243e+02
-4.100615354857384176e+01,-2.992290891165154676e+01,1.564190735740589560e+02
-4.097648715268682906e+01,-2.987636673142658239e+01,1.564206586896435738e+02
-4.094658809380417352e+01,-2.985302345355903242e+01,1.564216244572177459e+02
-4.091715408140404264e+01,-2.978306154627756186e+01,1.564238348445902886e+02
-4.088727227649036422e+01,-2.975777378781051397e+01,1.564248525500910034e+02
-4.085740277865888714e+01,-2.973133307578618556e+01,1.564259010278778135e+02
-4.082737879546684212e+01,-2.972031455152552937e+01,1.564265377728232522e+02
-4.079745688335038523e+01,-2.969862070965183776e+01,1.564274595766583786e+02
-4.076777894555410597e+01,-2.965319858378934015e+01,1.564290147933287187e+02
-4.073786917175961975e+01,-2.963030958214645239e+01,1.564299685029723719e+02
-4.070798846518390235e+01,-2.960452583372975965e+01,1.564309994941280593e+02
-4.067816679606742269e+01,-2.957286692377608617e+01,1.564321873349132090e+02
-4.064844597339924803e+01,-2.953130854416412987e+01,1.564336394470083462e+02
-4.061860916978062619e+01,-2.950102161970402648e+01,1.564347906751169717e+02
-4.058863157208190131e+01,-2.948493828835254504e+01,1.564355626868581908e+02
-4.055839943257080904e+01,-2.949413635102015618e+01,1.564356597649817502e+02
-4.052816761517247812e+01,-2.950395368980464994e+01,1.564357402358381819e+02
-4.049835073948415953e+01,-2.947127251589365926e+01,1.564369554303677603e+02
-4.046867484314947205e+01,-2.942485960479297447e+01,1.564385371880821936e+02
-4.043909073667587251e+01,-2.936843938716079094e+01,1.564403862113133812e+02
-4.040926714210733195e+01,-2.933650076022945186e+01,1.564415815735669639e+02
-4.037942507878480569e+01,-2.930649849011171071e+01,1.564427252295134281e+02
-4.034961474725452746e+01,-2.927317874461309088e+01,1.564439574705887139e+02
-4.031962831374957545e+01,-2.925725340934511109e+01,1.564447253466963730e+02
-4.028966011417279702e+01,-2.923998715219162747e+01,1.564455289673890661e+02
-4.025984996159081675e+01,-2.920645983575525406e+01,1.564467667716791652e+02
-4.023031721513645209e+01,-2.914468244995926938e+01,1.564487588437378349e+02
-4.020031265973106116e+01,-2.913049812431988173e+01,1.564494802471095909e+02
-4.017018113267067037e+01,-2.912935302296054374e+01,1.564498534952315367e+02
-4.014068087712792732e+01,-2.906394062019952784e+01,1.564519426574955219e+02
-4.011082050990151515e+01,-2.903535179214216200e+01,1.564530486252914727e+02
-4.008075477103768236e+01,-2.902718426872166546e+01,1.564536094058578328e+02
-4.005081462757975430e+01,-2.900674690872428130e+01,1.564544977290259737e+02
-4.002107503011870904e+01,-2.896509152953432320e+01,1.564559526552459374e+02
-3.999127513313762705e+01,-2.893013767981870643e+01,1.564572285901754469e+02
-3.996125185964049820e+01,-2.891761268516644989e+01,1.564579057175005801e+02
-3.993114529330777884e+01,-2.891385009294894104e+01,1.564583488602238504e+02
-3.990129218694377045e+01,-2.888379744721777698e+01,1.564594939923480297e+02
-3.987177630958795049e+01,-2.881919439641577796e+01,1.564615616324186647e+02
-3.984168379661807080e+01,-2.881390947942820446e+01,1.564620454309024922e+02
-3.981171575790962436e+01,-2.879576668940759276e+01,1.564628725507625973e+02
-3.978174934209348379e+01,-2.877733833736617441e+01,1.564637073084654730e+02
-3.975201083390032153e+01,-2.873489185149313485e+01,1.564651834329104076e+02
-3.972202639406783220e+01,-2.871832134484607835e+01,1.564659685842444219e+02
-3.969223373142890665e+01,-2.868165559721440161e+01,1.564672903351604702e+02
-3.966232617661705717e+01,-2.865706595649755073e+01,1.564682896159427798e+02
