X(mm),Y(mm),Z(mm)
-7.801558045663948349e+01,-3.511014655882827640e+01,1.558592599407967327e+02
-7.798588672474738814e+01,-3.510496327356927537e+01,1.558597364809083388e+02
-7.795636848605532521e+01,-3.509214740269848676e+01,1.558604156655823090e+02
-7.792658755305482998e+01,-3.509105041870171249e+01,1.558607836379304104e+02
-7.789654684480908031e+01,-3.510181322680892890e+01,1.558608365869136207e+02
-7.786671907902785961e+01,-3.510282872543731969e+01,1.558611484532433735e+02
-7.783698599320381106e+01,-3.509949924314252456e+01,1.558615757378554179e+02
-7.780729035228158352e+01,-3.509438510832342928e+01,1.558620504456555977e+02
-7.777776325615789688e+01,-3.508144897311078836e+01,1.558627329554689140e+02
-7.774836610818027793e+01,-3.506254229789867338e+01,1.558635740659942144e+02
-7.771839615843093441e+01,-3.507002224724929818e+01,1.558637142283189121e+02
-7.768829459755961864e+01,-3.508357883227191820e+01,1.558636929642727864e+02
-7.765823419593449728e+01,-3.509508064362058377e+01,1.558637263234911359e+02
-7.762840831254162310e+01,-3.509587682150353061e+01,1.558640440486981618e+02
-7.759864573038272795e+01,-3.509363469271589508e+01,1.558644425152614019e+02
-7.756887007559630831e+01,-3.509201822441521301e+01,1.558648243556605735e+02
-7.753879262419701490e+01,-3.510443899723287586e+01,1.558648332701444019e+02
-7.750892463814180644e+01,-3.510698293875844200e+01,1.558651046141538075e+02
-7.747922191094960453e+01,-3.510192874932063489e+01,1.558655777952990036e+02
-7.744957182839789311e+01,-3.509463038864927142e+01,1.558661105471354915e+02
-7.741982285837306677e+01,-3.509164480282353082e+01,1.558665287920095466e+02
-7.738995287332595296e+01,-3.509429956914130599e+01,1.558667971873861404e+02
-7.736009824997763928e+01,-3.509613472995408756e+01,1.558670873828241668e+02
-7.733032981196036815e+01,-3.509389026105191789e+01,1.558674859787005289e+02
-7.730017392196756987e+01,-3.510975827948497141e+01,1.558674033597256994e+02
-7.727023514062726406e+01,-3.511549302411917495e+01,1.558675899589445066e+02
-7.724056773703954093e+01,-3.510872334314029075e+01,1.558681087330967898e+02
-7.721070268996433583e+01,-3.511095797252698958e+01,1.558683883367590397e+02
-7.718069163967041391e+01,-3.512004513543322304e+01,1.558684858748259501e+02
-7.715097358449044407e+01,-3.511532797863572597e+01,1.558689501939381330e+02
-7.712159404363362114e+01,-3.509509086228019470e+01,1.558698267751717594e+02
-7.709181857434049334e+01,-3.509294333213574646e+01,1.558702228519269966e+02
-7.706198676919505886e+01,-3.509365643405197233e+01,1.558705428718304233e+02
-7.703224491786689043e+01,-3.508998735571169192e+01,1.558709793611075156e+02
-7.700251864672576119e+01,-3.508582414818336304e+01,1.558714289215150757e+02
-7.697281670401532949e+01,-3.508015093782176308e+01,1.558719186905051686e+02
-7.694315487049171054e+01,-3.507281990567736329e+01,1.558724524518961800e+02
-7.691318494712727727e+01,-3.507976234496716472e+01,1.558726070252708382e+02
-7.688318076235259468e+01,-3.508825174806085556e+01,1.558727205120128190e+02
-7.685352232390332006e+01,-3.508062748347574455e+01,1.558732620967537912e+02
-7.682380687369945349e+01,-3.507556835530108685e+01,1.558737355549529582e+02
-7.679401730507159130e+01,-3.507402796202645590e+01,1.558741155138586123e+02
-7.676432645468229055e+01,-3.506777277148705707e+01,1.558746207603991820e+02
-7.673441724968279232e+01,-3.507180376566542890e+01,1.558748527031682158e+02
-7.670452976666129530e+01,-3.507487656824116584e+01,1.558751100893678085e+02
-7.667454389079087207e+01,-3.508227399832984617e+01,1.558752526451962410e+02
-7.664455166409736364e+01,-3.509015168613765923e+01,1.558753823968836798e+02
-7.661450959202215927e+01,-3.510041910828928025e+01,1.558754486433188049e+02
-7.658454687244315551e+01,-3.510674293316136385e+01,1.558756197206623995e+02
-7.655487022799414376e+01,-3.509968197975111792e+01,1.558761464092642939e+02
-7.652535800611100569e+01,-3.508498532395074676e+01,1.558768759518485467e+02
-7.649555276442767138e+01,-3.508383514957974825e+01,1.558772456266505628e+02
-7.646602849109230249e+01,-3.506966937761437464e+01,1.558779610725480609e+02
-7.643633511928298674e+01,-3.506311617937106462e+01,1.558784743377306086e+02
-7.640675154343014697e+01,-3.505168173263096776e+01,1.558791172273883774e+02
-7.637652813119437667e+01,-3.507010933212146853e+01,1.558789667503051817e+02
-7.634653774593516573e+01,-3.507777246738980637e+01,1.558791022334935974e+02
-7.631664807571046083e+01,-3.508054752352698813e+01,1.558793676275307689e+02
-7.628664712644527413e+01,-3.508865632237873200e+01,1.558794912819893170e+02
-7.625652098122080247e+01,-3.510246368768098080e+01,1.558794635736789473e+02
-7.622667509761441806e+01,-3.510328077660933843e+01,1.558797809656033166e+02
-7.619696944067307243e+01,-3.509722866341138570e+01,1.558802809357003127e+02
-7.616722605862312889e+01,-3.509299368632026983e+01,1.558807326148672701e+02
-7.613770680459269613e+01,-3.507827579790818362e+01,1.558814628066697878e+02
-7.610814901481499817e+01,-3.506507712537622012e+01,1.558821527043900232e+02
-7.607823333885274053e+01,-3.506906445148401730e+01,1.558823858915217215e+02
-7.604825462115763912e+01,-3.507576029234728310e+01,1.558825471765009922e+02
-7.601833091717728053e+01,-3.507999702608248782e+01,1.558827737679524432e+02
-7.598826645114750988e+01,-3.509079141264155766e+01,1.558828261403632212e+02
-7.595849728837347925e+01,-3.508774549801284337e+01,1.558832462322903609e+02
-7.592894181591098857e+01,-3.507428118149375962e+01,1.558839432259303237e+02
-7.589905287455827931e+01,-3.507687390670466954e+01,1.558842135002127804e+02
-7.586880300359040064e+01,-3.509659052546441416e+01,1.558840287636244284e+02
-7.583905141820520157e+01,-3.509250323245176162e+01,1.558844765764460760e+02
-7.580916928480911565e+01,-3.509455107340237134e+01,1.558847613823950269e+02
-7.577928536618365740e+01,-3.509672822620812838e+01,1.558850427416186903e+02
-7.574948708509562323e+01,-3.509478371901037974e+01,1.558854336343953264e+02
-7.571980150392333542e+01,-3.508733669714320769e+01,1.558859707755951263e+02
-7.569020625227271637e+01,-3.507575173641447464e+01,1.558866178334652375e+02
-7.566065258663338966e+01,-3.506200537046220234e+01,1.558873223686799179e+02
-7.563076722195290813e+01,-3.506423560861188804e+01,1.558876023210551409e+02
-7.560070862178363882e+01,-3.507449462369429227e+01,1.558876689807923697e+02
-7.557062210030217386e+01,-3.508619682770532933e+01,1.558876972641608063e+02
-7.554067330044981077e+01,-3.509153053947191836e+01,1.558878947294911654e+02
-7.551086812199169174e+01,-3.508967373959930569e+01,1.558882833491312567e+02
-7.548112271578747823e+01,-3.508496517643969526e+01,1.558887477487733406e+02
-7.545107432200802577e+01,-3.509476937855541223e+01,1.558888264866129418e+02
-7.542126761006596780e+01,-3.509300032031382699e+01,1.558892127712179558e+02
-7.539153647461237995e+01,-3.508750894949783827e+01,1.558896979967252605e+02
-7.536156838668412661e+01,-3.509357473316180176e+01,1.558898760535215899e+02
-7.533176315649019728e+01,-3.509165787855086194e+01,1.558902662838961248e+02
-7.530208250236867684e+01,-3.508364488625695543e+01,1.558908185434930544e+02
-7.527236422945935601e+01,-3.507746068592282285e+01,1.558913221984425377e+02
-7.524263231736357227e+01,-3.507196226508015968e+01,1.558918076217994440e+02
-7.521285318871873926e+01,-3.506868292616722016e+01,1.558922340854335857e+02
-7.518287390875677545e+01,-3.507520600535946187e+01,1.558924000087720572e+02
-7.515291189021561991e+01,-3.508074078146750452e+01,1.558925922335785970e+02
-7.512313429490171757e+01,-3.507731135645801146e+01,1.558930227037864711e+02
-7.509334349088040028e+01,-3.507453771999928449e+01,1.558934357416043781e+02
-7.506350866669195909e+01,-3.507374074490648042e+01,1.558937962829752735e+02
-7.503366739192880175e+01,-3.507343561524663755e+01,1.558941437106573744e+02
-7.500384775780008795e+01,-3.507179347092631616e+01,1.558945267394379073e+02
-7.497408913584325774e+01,-3.506754420159444408e+01,1.558949789750515151e+02
-7.494423997273044336e+01,-3.506746074792184231e+01,1.558953205489872005e+02
-7.491428304612421130e+01,-3.507253147475116606e+01,1.558955251576767864e+02
-7.488443681222811676e+01,-3.507220094981628478e+01,1.558958733226167510e+02
-7.485456225112631046e+01,-3.507335063218555149e+01,1.558961821232910836e+02
-7.482465121774320949e+01,-3.507625764357357667e+01,1.558964442222992375e+02
-7.479498990795165980e+01,-3.506686105934091557e+01,1.558970333578977829e+02
-7.476502443920306007e+01,-3.507219741048871953e+01,1.558972309419611406e+02
-7.473495084385210419e+01,-3.508309441179689969e+01,1.558972806669214322e+02
-7.470520744030561389e+01,-3.507755194698561496e+01,1.558977674017939989e+02
-7.467571200191895286e+01,-3.506017908368070124e+01,1.558985685062116886e+02
-7.464607332628814618e+01,-3.504965769007971232e+01,1.558991875421116902e+02
-7.461626915786143854e+01,-3.504701552093043659e+01,1.558995972070501068e+02
-7.458636313755053493e+01,-3.504944684730742921e+01,1.558998720028070295e+02
-7.455656878013665789e+01,-3.504637513335413956e+01,1.559002930728699425e+02
-7.452677055265125716e+01,-3.504359436953162543e+01,1.559007063861745621e+02
-7.449676795777249083e+01,-3.505067434323408548e+01,1.559008576434931683e+02
-7.446675585953211396e+01,-3.505813306078487557e+01,1.559009988542300675e+02
-7.443681142143253737e+01,-3.506245112972163724e+01,1.559012235006912306e+02
-7.440684851405157474e+01,-3.506748741481192155e+01,1.559014291008006694e+02
-7.437679580229423948e+01,-3.507703378048346821e+01,1.559015148006619711e+02
-7.434714952482987371e+01,-3.506660925612278135e+01,1.559021313257910037e+02
-7.431762860330766785e+01,-3.504994021896944645e+01,1.559029138494079518e+02
-7.428778252727374820e+01,-3.504938100769189191e+01,1.559032681439342127e+02
-7.425762582498316533e+01,-3.506380711324718646e+01,1.559032241937699723e+02
-7.422808139973797381e+01,-3.504820948694916183e+01,1.559039782586552576e+02
-7.419786699398062524e+01,-3.506571630995480859e+01,1.559038523664087279e+02
-7.416731757776422285e+01,-3.509943459545476685e+01,1.559032956321064205e+02
-7.413726765435470156e+01,-3.510872245435086825e+01,1.559033882311746027e+02
-7.410815230180966751e+01,-3.507198760143829475e+01,1.559047041349797951e+02
-7.407833838087432810e+01,-3.506955555685190973e+01,1.559051082770731114e+02
-7.404862583148255339e+01,-3.506202672872378656e+01,1.559056479181909083e+02
-7.401867393139396256e+01,-3.506645117283159863e+01,1.559058697974248275e+02
-7.398874819875210562e+01,-3.506953157649019204e+01,1.559061274146653489e+02
-7.395892518900672030e+01,-3.506740665683251024e+01,1.559065234256613621e+02
-7.392919874936517033e+01,-3.506055671270519980e+01,1.559070450229178846e+02
-7.389942487106361568e+01,-3.505598148569064421e+01,1.559075061713244850e+02
-7.386950294580104526e+01,-3.505872011937331933e+01,1.559077729085827571e+02
-7.383944257738518502e+01,-3.506838696692393142e+01,1.559078554652105595e+02
-7.380930125224830363e+01,-3.508190128671042629e+01,1.559078357864059114e+02
-7.377944915646691015e+01,-3.508128671763124373e+01,1.559081916335821631e+02
-7.374965031151528194e+01,-3.507790548284345533e+01,1.559086210533207861e+02
-7.372048203297306657e+01,-3.504319684561836823e+01,1.559098832333073972e+02
-7.369057604738114264e+01,-3.504497708688649737e+01,1.559101754851156727e+02
-7.366023446989117929e+01,-3.506848221867601012e+01,1.559098902160762634e+02
-7.363031380106890822e+01,-3.507105233024607571e+01,1.559101614573498296e+02
-7.360036945126978480e+01,-3.507476100419567899e+01,1.559104024414863545e+02
-7.357060697985015452e+01,-3.506951829237699059e+01,1.559108813563586011e+02
-7.354098527982341693e+01,-3.505711162294037564e+01,1.559115507459922583e+02
-7.351101949172679895e+01,-3.506175795502851855e+01,1.559117668340024068e+02
-7.348113555147153875e+01,-3.506245972982417669e+01,1.559120877502921871e+02
-7.345122744671907355e+01,-3.506433933761860544e+01,1.559123773620448787e+02
-7.342137028921794695e+01,-3.506362541681546929e+01,1.559127359305147422e+02
-7.339162901332488786e+01,-3.505698306018973653e+01,1.559132521307420518e+02
-7.336178011449889880e+01,-3.505595502208287684e+01,1.559136190272212730e+02
-7.333191731211206843e+01,-3.505528727708609438e+01,1.559139764218303696e+02
-7.330199366635559954e+01,-3.505798676251087898e+01,1.559142442282640104e+02
-7.327193028256735374e+01,-3.506740229240435980e+01,1.559143335573278080e+02
-7.324208792566936665e+01,-3.506581307336632136e+01,1.559147154254330303e+02
-7.321230893574198717e+01,-3.506099746397580219e+01,1.559151830769173728e+02
-7.318260488240716199e+01,-3.505239652165236919e+01,1.559157513662370320e+02
-7.315268740156545846e+01,-3.505455561403523745e+01,1.559160335912320932e+02
-7.312267125050115624e+01,-3.506163862740685744e+01,1.559161849211650122e+02
-7.309277474498270522e+01,-3.506247439553255418e+01,1.559165023877643819e+02
-7.306295953909528862e+01,-3.505938394838383942e+01,1.559169241971021052e+02
-7.303301396552475921e+01,-3.506301655180584476e+01,1.559171672347015374e+02
-7.300296674269502262e+01,-3.507145071451090956e+01,1.559172826917834414e+02
-7.297295669188775946e+01,-3.507801416492606705e+01,1.559174478825309222e+02
-7.294312921260495841e+01,-3.507549650913097850e+01,1.559178544741094186e+02
-7.291325177922108480e+01,-3.507548932134065467e+01,1.559181943246437925e+02
-7.288332304777864579e+01,-3.507810347441459697e+01,1.559184644767657346e+02
-7.285369434834177582e+01,-3.506553458348231800e+01,1.559191382953424636e+02
-7.282399758408971024e+01,-3.505618284028901144e+01,1.559197266317534911e+02
-7.279413137261363431e+01,-3.505559590362278755e+01,1.559200818985410422e+02
-7.276407154508139286e+01,-3.506461223432538787e+01,1.559201818902300545e+02
-7.273414720193153471e+01,-3.506682223186925995e+01,1.559204628284042542e+02
-7.270424698836717425e+01,-3.506782663043869519e+01,1.559207758159546415e+02
-7.267439979710752596e+01,-3.506604335601448241e+01,1.559211629418981886e+02
-7.264466253330813572e+01,-3.505874935125392255e+01,1.559216965680559781e+02
-7.261495533807635638e+01,-3.504976235389084849e+01,1.559222752437360668e+02
-7.258526671611026870e+01,-3.504000617318178712e+01,1.559228743310829657e+02
-7.255526538698590855e+01,-3.504611713440074539e+01,1.559230515545081062e+02
-7.252502372768022099e+01,-3.506414349392120045e+01,1.559229120426344366e+02
-7.249526362939739954e+01,-3.505787719222048082e+01,1.559234183743157303e+02
-7.246561444931273854e+01,-3.504600302913060972e+01,1.559240737991591743e+02
-7.243564260209450367e+01,-3.505045110463027669e+01,1.559242952715709123e+02
-7.240566513174709939e+01,-3.505497311195916410e+01,1.559245148256991627e+02
-7.237571496914146962e+01,-3.505840265141921464e+01,1.559247633598797051e+02
-7.234583183851431443e+01,-3.505827533780583849e+01,1.559251064959133544e+02
-7.231585422858560719e+01,-3.506278583159507889e+01,1.559253263603215203e+02
-7.228582931145943746e+01,-3.506999400612907891e+01,1.559254744341752996e+02
-7.225596248700549040e+01,-3.506889435501927466e+01,1.559258434544782972e+02
-7.222617692958316127e+01,-3.506382436351929499e+01,1.559263180009424730e+02
-7.219626184825217763e+01,-3.506511059276570563e+01,1.559266236012650211e+02
-7.216630173390349512e+01,-3.506891205810021006e+01,1.559268622767599766e+02
-7.213667466033268738e+01,-3.505545555573045391e+01,1.559275598748805010e+02
-7.210689091881403101e+01,-3.505018221728273886e+01,1.559280398526992997e+02
-7.207694936976716349e+01,-3.505281961171305483e+01,1.559283095274053039e+02
-7.204706860222893283e+01,-3.505239202580830238e+01,1.559286606872685752e+02
-7.201718026049451282e+01,-3.505219310759258633e+01,1.559290058023573806e+02
-7.198730689090845658e+01,-3.505151837077357158e+01,1.559293635045582676e+02
-7.195736721195909524e+01,-3.505396639581748275e+01,1.559296382352459887e+02
-7.192734221275127027e+01,-3.506071052665439680e+01,1.559297987516532942e+02
-7.189741321651474948e+01,-3.506265043182605012e+01,1.559300869842564055e+02
-7.186775841466355530e+01,-3.505054944193020816e+01,1.559307485545344321e+02
-7.183789217318238229e+01,-3.504923952419272126e+01,1.559311232057341954e+02
-7.180797260037702756e+01,-3.505075442596351110e+01,1.559314227261070016e+02
-7.177826929419248358e+01,-3.504104620439240136e+01,1.559320206945422171e+02
-7.174843675626645734e+01,-3.503770597583445578e+01,1.559324493978843122e+02
-7.171864090738468178e+01,-3.503286897019935964e+01,1.559329178146889490e+02
-7.168856229662749513e+01,-3.504240574326669844e+01,1.559330040661700707e+02
-7.165856220886811911e+01,-3.504779647740488002e+01,1.559332005857158947e+02
-7.162849676459497061e+01,-3.505662879448072289e+01,1.559333055749049208e+02
-7.159857361455793523e+01,-3.505799130047296330e+01,1.559336092218758267e+02
-7.156871350164333023e+01,-3.505608315196122504e+01,1.559339998427556964e+02
-7.153878792568207245e+01,-3.505762351383870623e+01,1.559342987487557650e+02
-7.150896092263572257e+01,-3.505411927739909572e+01,1.559347317864418017e+02
-7.147887100996308618e+01,-3.506416433139389710e+01,1.559348045387287414e+02
-7.144881681571574461e+01,-3.507241929988083484e+01,1.559349248794964637e+02
-7.141911798304784043e+01,-3.506217738694815722e+01,1.559355371060406412e+02
-7.138925620526889304e+01,-3.506033851857222317e+01,1.559359258883559960e+02
-7.135927192440820477e+01,-3.506473616096229051e+01,1.559361488542958796e+02
-7.132934559090861626e+01,-3.506627194109523771e+01,1.559364478917505039e+02
-7.129972855720485825e+01,-3.505153497256977602e+01,1.559371797067117598e+02
-7.126990242287003241e+01,-3.504785972894002555e+01,1.559376173194490605e+02
-7.124005747345918849e+01,-3.504495596546669134e+01,1.559380344616880052e+02
-7.121022126425977206e+01,-3.504170108216229096e+01,1.559384609185482589e+02
-7.118048616818397534e+01,-3.503316581744743274e+01,1.559390277998705301e+02
-7.115078850842877500e+01,-3.502267632754328019e+01,1.559396466509440700e+02
-7.112058141853455595e+01,-3.503846175202740909e+01,1.559395668284809915e+02
-7.109052979360144775e+01,-3.504640743477888520e+01,1.559396954323961495e+02
-7.106082267440454814e+01,-3.503627599087634081e+01,1.559403047913250759e+02
-7.103118062127832388e+01,-3.502267268437867642e+01,1.559410064957500595e+02
-7.100127297507361845e+01,-3.502292182284418942e+01,1.559413398173118139e+02
-7.097147433551623408e+01,-3.501760867373953801e+01,1.559418210318730189e+02
-7.094169686898794680e+01,-3.501091647659439587e+01,1.559423389798186861e+02
-7.091178233200751890e+01,-3.501169686763697797e+01,1.559426581361387036e+02
-7.088138365922465312e+01,-3.503752614655626729e+01,1.559423112027459979e+02
-7.085103787995744540e+01,-3.506052798998344855e+01,1.559420394752953030e+02
-7.082104286101558444e+01,-3.506526998692625341e+01,1.559422533307123615e+02
-7.079110085292941790e+01,-3.506715464209258215e+01,1.559425431925641305e+02
-7.076111855411585339e+01,-3.507121292970960269e+01,1.559427752345180807e+02
-7.073120456992241145e+01,-3.507191029079434941e+01,1.559430966106959318e+02
-7.070169551624995563e+01,-3.505096593742452171e+01,1.559439936262319293e+02
-7.067190142056617219e+01,-3.504515846428165560e+01,1.559444880426127327e+02
-7.064211176919071988e+01,-3.503896750804891980e+01,1.559449926901537538e+02
-7.061237693339410271e+01,-3.503013620492967561e+01,1.559455675056950952e+02
-7.058261520619741702e+01,-3.502236513482775848e+01,1.559461142007096441e+02
-7.055276303215494238e+01,-3.501938954827532768e+01,1.559465333507518778e+02
-7.052290584925331984e+01,-3.501681587793066797e+01,1.559469417818358181e+02
-7.049300349844057223e+01,-3.501644132412742039e+01,1.559472917652055912e+02
-7.046313760347695165e+01,-3.501418180083049947e+01,1.559476918726369661e+02
-7.043321824505196105e+01,-3.501481208891826924e+01,1.559480151082261159e+02
-7.040307060246090032e+01,-3.502747754242611222e+01,1.559480182604593210e+02
-7.037277943910385147e+01,-3.504745646729945463e+01,1.559478269605272374e+02
-7.034271015960202078e+01,-3.505591772172100207e+01,1.559479419419931787e+02
-7.031303371544768765e+01,-3.504363055531445781e+01,1.559486087499455209e+02
-7.028334981079350996e+01,-3.503155812406085801e+01,1.559492698853804313e+02
-7.025344231219794722e+01,-3.503153009608488588e+01,1.559496106364600507e+02
-7.022342419884058984e+01,-3.503723557265834643e+01,1.559497989222699630e+02
-7.019342325641434854e+01,-3.504189000571015100e+01,1.559500151927301772e+02
-7.016342236939181021e+01,-3.504653290171136604e+01,1.559502317718840061e+02
-7.013332900774899770e+01,-3.505617933424903754e+01,1.559503152509444135e+02
-7.010347789651038397e+01,-3.505294734876480334e+01,1.559507412632960666e+02
-7.007366184195306857e+01,-3.504793429628477242e+01,1.559512146298532116e+02
-7.004360217779205300e+01,-3.505552024306911818e+01,1.559513529701546020e+02
-7.001368387543944038e+01,-3.505593118071671910e+01,1.559516820748110320e+02
-6.998414222770566084e+01,-3.503606902205152807e+01,1.559525504458285639e+02
-6.995530802335004239e+01,-3.497869744362741784e+01,1.559544164511234783e+02
-6.992450746112071158e+01,-3.502574468334583457e+01,1.559535052051920729e+02
-6.989440001616209486e+01,-3.503611898342305153e+01,1.559535693292731366e+02
-6.986456619446177285e+01,-3.503172028688064188e+01,1.559540264261250968e+02
-6.983450056006061857e+01,-3.503974526611914087e+01,1.559541530632622255e+02
-6.980450838139302050e+01,-3.504393780999429708e+01,1.559543816179475755e+02
-6.977461286173522126e+01,-3.504273629764968945e+01,1.559547536955017790e+02
-6.974482763260945717e+01,-3.503576643219558662e+01,1.559552791763472044e+02
-6.971502669735185975e+01,-3.502970901359156386e+01,1.559557803718485900e+02
-6.968487577819152534e+01,-3.504213486190162286e+01,1.559557899854607967e+02
-6.965484263163635603e+01,-3.504816863170408681e+01,1.559559696402015163e+02
-6.962493808709663767e+01,-3.504766938217050409e+01,1.559563229917665410e+02
-6.959495711871043966e+01,-3.505085941957000983e+01,1.559565782975231514e+02
-6.956508031745715925e+01,-3.504878466906013301e+01,1.559569735749405197e+02
-6.953523585853753275e+01,-3.504475554126427994e+01,1.559574208840973313e+02
-6.950541214993288008e+01,-3.503974457104995111e+01,1.559578942818403107e+02
-6.947550603411812631e+01,-3.503892882242411133e+01,1.559582561370241081e+02
-6.944567085636525405e+01,-3.503446531849709800e+01,1.559587149868631855e+02
-6.941581684553142395e+01,-3.503079418661123157e+01,1.559591528062697137e+02
-6.938606718480960467e+01,-3.502182346638373645e+01,1.559597315283019441e+02
-6.935616279666132300e+01,-3.502080899381623169e+01,1.559600986918945864e+02
-6.932621335623271364e+01,-3.502241195519382444e+01,1.559603961908201200e+02
-6.929615216284396695e+01,-3.502992209096692022e+01,1.559605365810990065e+02
-6.926617165262105402e+01,-3.503295971534921449e+01,1.559607959680400597e+02
-6.923629520720595565e+01,-3.503071622163673027e+01,1.559611957656387062e+02
-6.920637836869624948e+01,-3.503030934594949741e+01,1.559615467803021431e+02
-6.917651762235900037e+01,-3.502710479084350226e+01,1.559619721667447436e+02
-6.914656454864739032e+01,-3.502856456422340159e+01,1.559622735460328897e+02
-6.911666916908950498e+01,-3.502709035273463201e+01,1.559626529334161944e+02
-6.908673880321956062e+01,-3.502739039458773362e+01,1.559629851484769461e+02
-6.905670954402147288e+01,-3.503331121478652932e+01,1.559631677873518356e+02
-6.902673306671880482e+01,-3.503593075136136292e+01,1.559634383379278120e+02
-6.899680001382503747e+01,-3.503642949046034971e+01,1.559637652562017820e+02
-6.896661338328097202e+01,-3.505057248255779712e+01,1.559637292369164072e+02
-6.893666405528247765e+01,-3.505204385695802216e+01,1.559640302625832931e+02
-6.890678299094183501e+01,-3.504967562652859669e+01,1.559644334570466526e+02
-6.887690326904333915e+01,-3.504718032240902659e+01,1.559648400432610345e+02
-6.884697066686543110e+01,-3.504759130148350010e+01,1.559651693093724987e+02
-6.881783506665500738e+01,-3.500464306990426167e+01,1.559666520321950145e+02
-6.878750783096920429e+01,-3.502636867671187559e+01,1.559664143115122670e+02
-6.875755660300420402e+01,-3.502753508929745152e+01,1.559667235352050625e+02
-6.872763719209403632e+01,-3.502716515601584746e+01,1.559670735886381578e+02
-6.869785512190394172e+01,-3.501942537091823482e+01,1.559676196761274127e+02
-6.866794175468649541e+01,-3.501851481510369268e+01,1.559679841556529993e+02
-6.863799808518857049e+01,-3.501938549752605923e+01,1.559683012223320304e+02
-6.860796826374843249e+01,-3.502482829581373380e+01,1.559684966839932940e+02
-6.857811721008211236e+01,-3.502054468259776598e+01,1.559689508912096869e+02
-6.854828888546114740e+01,-3.501509663558638863e+01,1.559694360600316827e+02
-6.851846148539540593e+01,-3.500955383245104002e+01,1.559699237588789629e+02
-6.848867372974660839e+01,-3.500179537350486214e+01,1.559704704116730625e+02
-6.845870792926943693e+01,-3.500369414875459739e+01,1.559707601654276914e+02
-6.842858267568161068e+01,-3.501446467402475093e+01,1.559708138686466441e+02
-6.839844042029906745e+01,-3.502589597765861384e+01,1.559708500488133893e+02
-6.836855097882376242e+01,-3.502361768999712410e+01,1.559712509270275689e+02
-6.833859836946561472e+01,-3.502475178886781748e+01,1.559715610327976378e+02
-6.830855490261870955e+01,-3.503088088353859320e+01,1.559717382490784985e+02
-6.827860164867928461e+01,-3.503205196552804068e+01,1.559720473706104826e+02
-6.824871180459210507e+01,-3.502976212456072602e+01,1.559724485631609525e+02
-6.821877098167685460e+01,-3.503024240862192329e+01,1.559727760645712351e+02
-6.818877712021993887e+01,-3.503367304059487708e+01,1.559730250662449578e+02
-6.815893068583940817e+01,-3.502881405326568398e+01,1.559734946474824540e+02
-6.812940405811387734e+01,-3.500641911547388219e+01,1.559744307548784263e+02
-6.809937188087225479e+01,-3.501190831875369014e+01,1.559746249991426623e+02
