X(mm),Y(mm),Z(mm)
-3.406516065913147884e+01,-3.460886841964580185e+01,1.563723446506802190e+02
-3.403502397359324760e+01,-3.461145708009115651e+01,1.563726178503927997e+02
-3.400485777083452632e+01,-3.461750419176183158e+01,1.563727986600531494e+02
-3.397464598290536486e+01,-3.462938409001764484e+01,1.563728236032814607e+02
-3.394444710497962348e+01,-3.463983938636511795e+01,1.563728865951904083e+02
-3.391439120623301307e+01,-3.463245354442584301e+01,1.563734263059845091e+02
-3.388423614979787146e+01,-3.463732858878001508e+01,1.563736384135918627e+02
-3.385400729912492324e+01,-3.465132114124942575e+01,1.563736069077644402e+02
-3.382378175719675539e+01,-3.466474385023499138e+01,1.563735906425734754e+02
-3.379361668383478445e+01,-3.467092309093917635e+01,1.563737678968416844e+02
-3.376350277016083368e+01,-3.467064645612374818e+01,1.563741176600005360e+02
-3.373334280494054127e+01,-3.467631378968121680e+01,1.563743085810997400e+02
-3.370326548424512936e+01,-3.467126066923370331e+01,1.563747859921027157e+02
-3.367318387082437425e+01,-3.466692098088145002e+01,1.563752443238564922e+02
-3.364323986177312520e+01,-3.464550427559554180e+01,1.563761589485022796e+02
-3.361321098893265713e+01,-3.463434011484162056e+01,1.563767996537405338e+02
-3.358311405593305210e+01,-3.463174458469615047e+01,1.563772113964830908e+02
-3.355295454997029481e+01,-3.463718960064539232e+01,1.563774082729880206e+02
-3.352274047118895339e+01,-3.464930149996838793e+01,1.563774270220065716e+02
-3.349260277643933392e+01,-3.465213585626281656e+01,1.563776936457641682e+02
-3.346258053992846726e+01,-3.464005890854642900e+01,1.563783587485742714e+02
-3.343255669693137833e+01,-3.462821814203580573e+01,1.563790175373194700e+02
-3.340246422989363140e+01,-3.462508975436205105e+01,1.563794435159007605e+02
-3.337234452704371535e+01,-3.462548248174885401e+01,1.563797753983942584e+02
-3.334232715196672814e+01,-3.461280063811183538e+01,1.563804566639910263e+02
-3.331215862452611276e+01,-3.461925807564202273e+01,1.563806264987046006e+02
-3.328187869645459074e+01,-3.463955688110420539e+01,1.563804264946273008e+02
-3.325174722541163419e+01,-3.464153183720435436e+01,1.563807160892782235e+02
-3.322167298839373473e+01,-3.463586914811785533e+01,1.563812098085598166e+02
-3.319168938796564561e+01,-3.461871162505480015e+01,1.563820106890315174e+02
-3.316169313055426926e+01,-3.460332147891323018e+01,1.563827643276983679e+02
-3.313153927046870706e+01,-3.460789793077807985e+01,1.563829844273615493e+02
-3.310137041990864759e+01,-3.461428597008621466e+01,1.563831561264057939e+02
-3.307107732016271484e+01,-3.463646384962388680e+01,1.563829058916276438e+02
-3.304094074493379196e+01,-3.463877705588105016e+01,1.563831864753743446e+02
-3.301086373233313509e+01,-3.463340384065556066e+01,1.563836724650358008e+02
-3.298071032117536561e+01,-3.463783210047595418e+01,1.563838965328185679e+02
-3.295050066636606090e+01,-3.464974989862717081e+01,1.563839204356508787e+02
-3.292030614893505458e+01,-3.465939050655845222e+01,1.563840052208533962e+02
-3.289034421537372310e+01,-3.463925132786039995e+01,1.563848857971077280e+02
-3.286030442333985491e+01,-3.462918227267500981e+01,1.563854972652623303e+02
-3.283018466722850803e+01,-3.462917193387711734e+01,1.563858399550945819e+02
-3.280000512434455828e+01,-3.463689448594255538e+01,1.563859759956552011e+02
-3.276966292945034809e+01,-3.466574686447850695e+01,1.563855473669335936e+02
-3.273972269172957539e+01,-3.464277428769156586e+01,1.563865036636618129e+02
-3.270972112129634013e+01,-3.462737455463532399e+01,1.563872576197668423e+02
-3.267978602943102828e+01,-3.460335668048286095e+01,1.563882418837889077e+02
-3.264976901471782611e+01,-3.459019449715805195e+01,1.563889360238261759e+02
-3.261959322660226945e+01,-3.459752564512861284e+01,1.563890825157585027e+02
-3.258922788526282943e+01,-3.462926063653528530e+01,1.563885768635411466e+02
-3.255896740125439948e+01,-3.464762836010782365e+01,1.563884284132556104e+02
-3.252873984790783624e+01,-3.466175890373654056e+01,1.563883931929556752e+02
-3.249870890782816701e+01,-3.465013986716008532e+01,1.563890461175127484e+02
-3.246887869908109536e+01,-3.461237693241982782e+01,1.563903977122928666e+02
-3.243898482467739086e+01,-3.458264312822497999e+01,1.563915347593234912e+02
-3.240879273389295179e+01,-3.459195055710029010e+01,1.563916284499065910e+02
-3.237844335574337862e+01,-3.462209681579452081e+01,1.563911652122222335e+02
-3.234821361715387411e+01,-3.463611410069287899e+01,1.563911330533801447e+02
-3.231797281422728929e+01,-3.465213530682665777e+01,1.563910472925639965e+02
-3.228777032175332806e+01,-3.466290920938138953e+01,1.563911017833140136e+02
-3.225773757427922561e+01,-3.465134094351869720e+01,1.563917533671887554e+02
-3.222768461547703822e+01,-3.464255031827317310e+01,1.563923307086440389e+02
-3.219752688170504484e+01,-3.464725684062213418e+01,1.563925473649844378e+02
-3.216744032360536210e+01,-3.464281464791137211e+01,1.563930085012275129e+02
-3.213735416111605048e+01,-3.463826817664034508e+01,1.563934724288181428e+02
-3.210738180949739728e+01,-3.461846822641689414e+01,1.563943440283483142e+02
-3.207739942661276444e+01,-3.460001178223801332e+01,1.563951797207578522e+02
-3.204720758504641509e+01,-3.460953025754357526e+01,1.563952677500761297e+02
-3.201720167948833762e+01,-3.459400439535643557e+01,1.563960251371519234e+02
-3.198715633345450371e+01,-3.458393444601753686e+01,1.563966366924199463e+02
-3.195699979923396583e+01,-3.458863406056890710e+01,1.563968535203304953e+02
-3.192675921798517535e+01,-3.460445200199517046e+01,1.563967732067877421e+02
-3.189670756104431959e+01,-3.459502148639070640e+01,1.563973676897431062e+02
-3.186655562193392655e+01,-3.459882917190394380e+01,1.563976083792024667e+02
-3.183643062770751797e+01,-3.459937942581395731e+01,1.563979360983575759e+02
-3.180635859173050761e+01,-3.459273595751854202e+01,1.563984560885943154e+02
-3.177620993843729380e+01,-3.459630271162130555e+01,1.563987032003865352e+02
-3.174613182047681903e+01,-3.459028706547520216e+01,1.563992064270299807e+02
-3.171598549118427357e+01,-3.459338120039298303e+01,1.563994661839425362e+02
-3.168577469689961745e+01,-3.460534882572643767e+01,1.563994887637967111e+02
-3.165558194102212397e+01,-3.461484208128348428e+01,1.563995774796837281e+02
-3.162551187047797541e+01,-3.460766572388995854e+01,1.564001117350325956e+02
-3.159541353513165873e+01,-3.460439089166388982e+01,1.564005417066975667e+02
-3.156529982697940540e+01,-3.460307146962731650e+01,1.564009194260135871e+02
-3.153512533525048056e+01,-3.460997688650015647e+01,1.564010773176174212e+02
-3.150499882853013034e+01,-3.461055497814739823e+01,1.564014043076008420e+02
-3.147500312456896410e+01,-3.459329085076481647e+01,1.564022081838716645e+02
-3.144495343623504979e+01,-3.458341280151678632e+01,1.564028146434113751e+02
-3.141481949993969280e+01,-3.458484346303843893e+01,1.564031188593399975e+02
-3.138452931047267569e+01,-3.460756403415987137e+01,1.564028540412032555e+02
-3.135436242790241224e+01,-3.461338060607563705e+01,1.564030410396652826e+02
-3.132425348207906524e+01,-3.461140781947355549e+01,1.564034362224025756e+02
-3.129405207659894472e+01,-3.462190221373327859e+01,1.564034981947793597e+02
-3.126382970521384408e+01,-3.463544331172396795e+01,1.564034787193799048e+02
-3.123376957371347729e+01,-3.462688597364640231e+01,1.564040498876420884e+02
-3.120366951477861051e+01,-3.462359025980807559e+01,1.564044804387648639e+02
-3.117339021867811866e+01,-3.464472158048275219e+01,1.564042581066779292e+02
-3.114324155003834349e+01,-3.464833024703963815e+01,1.564045040949167458e+02
-3.111320636208515111e+01,-3.463627669257870423e+01,1.564051687177598069e+02
-3.108321831568812144e+01,-3.461749469827755377e+01,1.564060132029802048e+02
-3.105313467927024362e+01,-3.461183332836219506e+01,1.564065069937489909e+02
-3.102304498881765227e+01,-3.460727709922546325e+01,1.564069712230680125e+02
-3.099308098101884923e+01,-3.458511891426386597e+01,1.564079059551099533e+02
-3.096306525088441575e+01,-3.457002495284255872e+01,1.564086518740490703e+02
-3.093290290835885159e+01,-3.457511647748174965e+01,1.564088582603669124e+02
-3.090268684360652429e+01,-3.458771735098952860e+01,1.564088639219233130e+02
-3.087251285492681419e+01,-3.459455127134021524e+01,1.564090237247238520e+02
-3.084235493226059432e+01,-3.459920956159147210e+01,1.564092416763774906e+02
-3.081231699422113479e+01,-3.458726201449404414e+01,1.564099034882880233e+02
-3.078222432974697043e+01,-3.458256891679046419e+01,1.564103714210427256e+02
-3.075199061780802978e+01,-3.459758422327914928e+01,1.564103125491028550e+02
-3.072189889962704967e+01,-3.459310430177451678e+01,1.564107747555661376e+02
-3.069208000155980898e+01,-3.455035168319382421e+01,1.564122600017327045e+02
-3.066186622834162989e+01,-3.456283233862308180e+01,1.564122688604425093e+02
-3.063175392619498183e+01,-3.456082686941910254e+01,1.564126649575991905e+02
-3.060144652993944803e+01,-3.458629222571073569e+01,1.564123267437839786e+02
-3.057119219219382344e+01,-3.460430362551810646e+01,1.564121877771330844e+02
-3.054107627506202505e+01,-3.460294934396681299e+01,1.564125664561909161e+02
-3.051088333579305001e+01,-3.461231595039422615e+01,1.564126585697921428e+02
-3.048076968240691542e+01,-3.461048206101006031e+01,1.564130500820301108e+02
-3.045067143839921542e+01,-3.460655355784874843e+01,1.564134975784321568e+02
-3.042046686281074486e+01,-3.461766494810728290e+01,1.564135430443756150e+02
-3.039021912389293334e+01,-3.463484001155944014e+01,1.564134264259818110e+02
-3.036005820037034297e+01,-3.463978348222494930e+01,1.564136367656892048e+02
-3.033008975855010902e+01,-3.461746930554340196e+01,1.564145757304814595e+02
-3.030018701747596310e+01,-3.458599776775454870e+01,1.564157594692293003e+02
-3.027014692508623739e+01,-3.457378088504826508e+01,1.564164285268724086e+02
-3.024005698051785629e+01,-3.456845497878407514e+01,1.564169133951339177e+02
-3.020970487665814730e+01,-3.460032775586627452e+01,1.564164038982131899e+02
-3.017949409638115554e+01,-3.461251910530692300e+01,1.564164204795712578e+02
-3.014928665517811623e+01,-3.462406167911765209e+01,1.564164544174953733e+02
-3.011910256825190046e+01,-3.463197109201959023e+01,1.564165854997301608e+02
-3.008895599465634874e+01,-3.463484087287482538e+01,1.564168512746468309e+02
-3.005912271767551402e+01,-3.459303700875022258e+01,1.564183112469264643e+02
-3.002901972006131714e+01,-3.458960186862680075e+01,1.564187455696589097e+02
-2.999893414182173856e+01,-3.458364566939402351e+01,1.564192472872638859e+02
-2.996886662122061296e+01,-3.457503630242519677e+01,1.564198199344909597e+02
-2.993881507676891474e+01,-3.456417227639964551e+01,1.564204528504627376e+02
-2.990886062073959195e+01,-3.453928228364485875e+01,1.564214607172678200e+02
-2.987852685706094391e+01,-3.456897098893201559e+01,1.564210095696794838e+02
-2.984845822567181628e+01,-3.456042635190367207e+01,1.564215804940397732e+02
-2.981836379657293179e+01,-3.455552890630213625e+01,1.564220539256905909e+02
-2.978815027800342463e+01,-3.456803582658212548e+01,1.564220620773103576e+02
-2.975787079863790652e+01,-3.458984620033324120e+01,1.564218215410029416e+02
-2.972770568579346318e+01,-3.459512818109065790e+01,1.564220228524364131e+02
-2.969743284631580593e+01,-3.461610896313050745e+01,1.564218044830864756e+02
-2.966720347769770427e+01,-3.463083106601420269e+01,1.564217534229434818e+02
-2.963703812035609175e+01,-3.463614090292205816e+01,1.564219539902965721e+02
-2.960677026938085987e+01,-3.465662342955977238e+01,1.564217489231165530e+02
-2.957645167826833088e+01,-3.468439326977264869e+01,1.564213490503311164e+02
-2.954678021421212364e+01,-3.461773699945833016e+01,1.564234735086785406e+02
-2.951711331169022046e+01,-3.455047643293097082e+01,1.564256141171430841e+02
-2.948693985363922820e+01,-3.455720676013187642e+01,1.564257766913794967e+02
-2.945668283333745663e+01,-3.457589403992404442e+01,1.564256196339957512e+02
-2.942646935358086324e+01,-3.458825294458101496e+01,1.564256317536673180e+02
-2.939631670225004356e+01,-3.459175078319871943e+01,1.564258807586252829e+02
-2.936618159549949070e+01,-3.459266260260206849e+01,1.564261988986980612e+02
-2.933609041122109673e+01,-3.458711396215960576e+01,1.564266897528486311e+02
-2.930607999744852776e+01,-3.456958970836779343e+01,1.564275007706764313e+02
-2.927597746194799200e+01,-3.456575572705266097e+01,1.564279457816110437e+02
-2.924589550718897257e+01,-3.455870302701195840e+01,1.564284768566482455e+02
-2.921585590640827945e+01,-3.454546078870643555e+01,1.564291733998314555e+02
-2.918575643604380332e+01,-3.454089675037054263e+01,1.564296379497070291e+02
-2.915561724216944839e+01,-3.454239708185643565e+01,1.564299403574626410e+02
-2.912542868699252452e+01,-3.455098143557691515e+01,1.564300533944452809e+02
-2.909526423681092666e+01,-3.455611533148942272e+01,1.564302586686943641e+02
-2.906508433058256813e+01,-3.456340665588648164e+01,1.564304062751652111e+02
-2.903492948166495680e+01,-3.456704591690951389e+01,1.564306515133859250e+02
-2.900477341162682521e+01,-3.457091228477408151e+01,1.564308906764563858e+02
-2.897460322136031863e+01,-3.457714000029628210e+01,1.564310666892220070e+02
-2.894448817514879480e+01,-3.457456426291391693e+01,1.564314781072123424e+02
-2.891437993774092874e+01,-3.457152040277759397e+01,1.564319019987828767e+02
-2.888424821095371087e+01,-3.457178567816214354e+01,1.564322374351243923e+02
-2.885407422416836098e+01,-3.457823128216323738e+01,1.564324076491741948e+02
-2.882391551701844534e+01,-3.458250787646507263e+01,1.564326358435153281e+02
-2.879386817339625537e+01,-3.456982155873391349e+01,1.564333175697620675e+02
-2.875983768778646876e+01,-3.515586854891524382e+01,1.564179917523019867e+02
-2.873354967768537804e+01,-3.457846979596826742e+01,1.564337714223597402e+02
-2.870343258348213666e+01,-3.457654982087029083e+01,1.564341652817851696e+02
-2.867326117605309932e+01,-3.458235360444842144e+01,1.564343526745595625e+02
-2.864290789435933959e+01,-3.461624594597227400e+01,1.564337890438564216e+02
-2.861282819082119744e+01,-3.460853965930266440e+01,1.564343376168159523e+02
-2.858279389363578460e+01,-3.459388123858821729e+01,1.564350720694144172e+02
-2.855280861963247574e+01,-3.457150811709627192e+01,1.564360128059489057e+02
-2.852269092146907781e+01,-3.456953016239875609e+01,1.564364082267495348e+02
-2.849252067174919389e+01,-3.457544061458696660e+01,1.564365927464372703e+02
-2.846240105122037534e+01,-3.457380331873941515e+01,1.564369790555813324e+02
-2.843212534196277019e+01,-3.459562270403738182e+01,1.564367382348025046e+02
-2.840183827012190676e+01,-3.461932141025574339e+01,1.564364471561381151e+02
-2.837173159785913867e+01,-3.461545490795340640e+01,1.564368930860313185e+02
-2.834185060488113450e+01,-3.457747388799720767e+01,1.564382511052963594e+02
-2.831218538255230399e+01,-3.450587507075746885e+01,1.564405080088534135e+02
-2.828212873650109316e+01,-3.449433725226958103e+01,1.564411590480820280e+02
-2.825191886635233018e+01,-3.450627326825061658e+01,1.564411824649185121e+02
-2.822166857352615210e+01,-3.452417217113017500e+01,1.564410464684737008e+02
-2.819138870440833955e+01,-3.454676854812786502e+01,1.564407848628187878e+02
-2.816120599727810969e+01,-3.455452615708171038e+01,1.564409199994305766e+02
-2.813089589298069271e+01,-3.458198215528533837e+01,1.564405284446798703e+02
-2.810086254257655014e+01,-3.456689197724892182e+01,1.564412744624952438e+02
-2.807075718752334836e+01,-3.456237863371093511e+01,1.564417377200761621e+02
-2.804062790687178364e+01,-3.456184669086412953e+01,1.564420945030758787e+02
-2.801047739323944796e+01,-3.456474693608890192e+01,1.564423595059946024e+02
-2.798031807398619719e+01,-3.456897974496557424e+01,1.564425888812390610e+02
-2.795015359234534458e+01,-3.457378730605752537e+01,1.564428029053104581e+02
-2.791999664447327234e+01,-3.457748712036580230e+01,1.564430465438798592e+02
-2.788976579510384113e+01,-3.459275814661774007e+01,1.564429807832148356e+02
-2.785957443447830073e+01,-3.460170013672697564e+01,1.564430842633900625e+02
-2.782952804913954736e+01,-3.458848465731832533e+01,1.564437801662615470e+02
-2.779961777739775641e+01,-3.455343573239275656e+01,1.564450599050636868e+02
-2.776964606720940409e+01,-3.452827987264915777e+01,1.564460750962633142e+02
-2.773942160736708828e+01,-3.454258479714113861e+01,1.564460351654155090e+02
-2.770898966840508493e+01,-3.458938143156833434e+01,1.564451264478937560e+02
-2.767877130976160416e+01,-3.460243943978906600e+01,1.564451198791465742e+02
-2.764871386266549536e+01,-3.459081824676332673e+01,1.564457731628625083e+02
-2.761869005293744905e+01,-3.457350045213272693e+01,1.564465787975395585e+02
-2.758862517965621919e+01,-3.456235413837395498e+01,1.564472194335429549e+02
-2.755855334211633334e+01,-3.455263303201985536e+01,1.564478219370381566e+02
-2.752841478166859090e+01,-3.455357501645051599e+01,1.564481393076098641e+02
-2.749827613755182654e+01,-3.455401409844149185e+01,1.564484701626070091e+02
-2.746821977548594162e+01,-3.454186404566934954e+01,1.564491376134116081e+02
-2.743822278559923689e+01,-3.451998224948417260e+01,1.564500653100605518e+02
-2.740811635307126437e+01,-3.451541520250762574e+01,1.564505300197502038e+02
-2.737792595601885637e+01,-3.452426949792877764e+01,1.564506358401808086e+02
-2.734772239452689391e+01,-3.453543214905174352e+01,1.564506799202246157e+02
-2.731746813713136746e+01,-3.455445382478082195e+01,1.564505138658373085e+02
-2.728727718433394500e+01,-3.456341475508367012e+01,1.564506168335647089e+02
-2.725708798531517019e+01,-3.457199097665453280e+01,1.564507300959004397e+02
-2.722688589330368458e+01,-3.458282686775137194e+01,1.564507829201036486e+02
-2.719671425158982814e+01,-3.458861272302063838e+01,1.564509707962229470e+02
-2.716668027862960244e+01,-3.457276602331729976e+01,1.564517371044543097e+02
-2.713660256677218996e+01,-3.456327180901438112e+01,1.564523335914573465e+02
-2.710652652254797346e+01,-3.455387022184687140e+01,1.564529275760471023e+02
-2.707649497354133672e+01,-3.453732322306589708e+01,1.564537126326590908e+02
-2.704640288979564389e+01,-3.453027621193715646e+01,1.564542436703192152e+02
-2.701643360291579654e+01,-3.450315564337907404e+01,1.564553115103908567e+02
-2.698615663646754825e+01,-3.452597196589729123e+01,1.564550439747093549e+02
-2.695591980904012885e+01,-3.454262782706651791e+01,1.564549411527640359e+02
-2.692569224304497411e+01,-3.455728120777611423e+01,1.564548919146597825e+02
-2.689546005842428045e+01,-3.457294275885475798e+01,1.564548156986914478e+02
-2.686531649455550408e+01,-3.457438775837596978e+01,1.564551196396493822e+02
-2.683528852677196497e+01,-3.455670496927086077e+01,1.564559351075774600e+02
-2.680503578389480168e+01,-3.457580142088596631e+01,1.564557670311329218e+02
-2.677489807250992371e+01,-3.457639816132728328e+01,1.564560936484965055e+02
-2.674493171451064910e+01,-3.454866339104775363e+01,1.564571779228255650e+02
-2.671500447260606848e+01,-3.451431341705774258e+01,1.564584391147591873e+02
-2.668491520305941123e+01,-3.450669130920793748e+01,1.564589855395241216e+02
-2.665469863187378863e+01,-3.451980145627823049e+01,1.564589775525454058e+02
-2.662445514620362630e+01,-3.453728981045453850e+01,1.564588524860636767e+02
-2.659420880980259838e+01,-3.455541550932270667e+01,1.564587103639427426e+02
-2.656407611458705631e+01,-3.455468648052993785e+01,1.564590724698933002e+02
-2.653396881504612281e+01,-3.454986895274425507e+01,1.564595439051586538e+02
-2.650381443979236451e+01,-3.455282975649082289e+01,1.564598073283243025e+02
-2.647366118035215621e+01,-3.455552171253119553e+01,1.564600779469647591e+02
-2.644358000869569025e+01,-3.454636762993021648e+01,1.564606653539229058e+02
-2.641345042059114689e+01,-3.454479027202042829e+01,1.564610501693673257e+02
-2.638331357236588204e+01,-3.454478898522634012e+01,1.564613928108130096e+02
-2.635314049853826290e+01,-3.455073047149292620e+01,1.564615765305418904e+02
-2.632303959470825561e+01,-3.454476091612278310e+01,1.564620787804694260e+02
-2.629293493297970485e+01,-3.453958400390266092e+01,1.564625598213153808e+02
-2.626289072134081692e+01,-3.452401634971200650e+01,1.564633187643674717e+02
-2.623273413263175868e+01,-3.452720664374653836e+01,1.564635760597608396e+02
-2.620265220446929177e+01,-3.451786914285462871e+01,1.564641683930042575e+02
-2.617239548854350417e+01,-3.453765039326186326e+01,1.564639820013727274e+02
-2.614231628000931451e+01,-3.452763610530553251e+01,1.564645924492475615e+02
-2.611216452480885053e+01,-3.453016584692057478e+01,1.564648673999687958e+02
-2.608195983476545265e+01,-3.454140831505209519e+01,1.564649093528437049e+02
-2.605176259874802014e+01,-3.455149651278895817e+01,1.564649821684821802e+02
-2.602155667375253856e+01,-3.456300786072998221e+01,1.564650169263760233e+02
-2.599141824443209714e+01,-3.456299734254395872e+01,1.564653598333019033e+02
-2.596142819175699046e+01,-3.453792636435665742e+01,1.564663729572398552e+02
-2.593134554169083472e+01,-3.452839867331186952e+01,1.564669703979377005e+02
-2.590126407887760962e+01,-3.451855104423327703e+01,1.564675764030968708e+02
-2.587126866896085531e+01,-3.449446220800889051e+01,1.564685632554232768e+02
-2.584111123470447424e+01,-3.449746944697102435e+01,1.564688254683757975e+02
-2.581085501524962211e+01,-3.451755958277153269e+01,1.564686307894775155e+02
-2.578064577729615792e+01,-3.452965066064850674e+01,1.564686500417140849e+02
-2.575038482853132038e+01,-3.455031093444792134e+01,1.564684401304325263e+02
-2.572031151297699125e+01,-3.453944573771814675e+01,1.564690733252944597e+02
-2.569024860700108093e+01,-3.452615593700363661e+01,1.564697714086304074e+02
-2.566013190559981183e+01,-3.452241118262450215e+01,1.564702141883170441e+02
-2.562995885251317318e+01,-3.452829734213705848e+01,1.564703993911930127e+02
-2.559988079298537400e+01,-3.451778656720960470e+01,1.564710231374726561e+02
-2.556971949013543721e+01,-3.452146608882033263e+01,1.564712673696248828e+02
-2.553950822511870911e+01,-3.453389810417530015e+01,1.564712775039247674e+02
-2.550934550477802532e+01,-3.453786971423298979e+01,1.564715139209170616e+02
-2.547922668333287177e+01,-3.453441700960024718e+01,1.564719488944682837e+02
-2.544905656232164759e+01,-3.453950356492482143e+01,1.564721555024487145e+02
-2.541905701929197292e+01,-3.451550687380105131e+01,1.564731399312308611e+02
-2.538890273844602774e+01,-3.451794633220251995e+01,1.564734173312760106e+02
-2.535880244793069593e+01,-3.451113247608817858e+01,1.564739422110419298e+02
-2.532873668227466979e+01,-3.449791399280184123e+01,1.564746384147739491e+02
-2.529861029772497716e+01,-3.449541612362738618e+01,1.564750478739139510e+02
-2.526845914551152106e+01,-3.449753568807538073e+01,1.564753338151682271e+02
-2.523828986063540825e+01,-3.450275210630221778e+01,1.564755369318483815e+02
-2.520803042514316061e+01,-3.452346199725946008e+01,1.564753256730622866e+02
-2.517788430427656721e+01,-3.452436235863294911e+01,1.564756442455524450e+02
-2.514768405177403210e+01,-3.453511417661052008e+01,1.564756993029540979e+02
-2.511751491805213732e+01,-3.454024257259302289e+01,1.564759047779077434e+02
-2.508739740451416012e+01,-3.453603411380265698e+01,1.564763599993507057e+02
-2.505729618223813659e+01,-3.452906952034073385e+01,1.564768889311752673e+02
-2.502715341794137416e+01,-3.452958742587156138e+01,1.564772177196496159e+02
-2.499707020765135823e+01,-3.451941231041151070e+01,1.564778325250143212e+02
-2.496688317966843229e+01,-3.452749855553205549e+01,1.564779588995803294e+02
-2.493676990845973762e+01,-3.452264558812441919e+01,1.564784313529166013e+02
-2.490665536922133683e+01,-3.451804757497886555e+01,1.564788969850099818e+02
-2.487653224790616591e+01,-3.451487745320844169e+01,1.564793244310264413e+02
-2.484638103700926948e+01,-3.451663549637072492e+01,1.564796200658078646e+02
-2.481623054846821930e+01,-3.451819651215028983e+01,1.564799209749399438e+02
-2.478598056069789735e+01,-3.453771084400936076e+01,1.564797416632566751e+02
-2.475577429399199758e+01,-3.454911432140388428e+01,1.564797793171860576e+02
-2.472576068865809162e+01,-3.452651431549683281e+01,1.564807264588705777e+02
-2.469577248459463092e+01,-3.449891624166775728e+01,1.564818073165426426e+02
-2.466563740130639815e+01,-3.449776043452554575e+01,1.564821808921291790e+02
-2.463541791495849509e+01,-3.451163052732574243e+01,1.564821525631490715e+02
-2.460519415705681823e+01,-3.452651825080943837e+01,1.564820969987157753e+02
-2.457505925966983185e+01,-3.452525355754985270e+01,1.564824734915685553e+02
-2.454498319038339815e+01,-3.451326764427459892e+01,1.564831367656169618e+02
-2.451625472067936329e+01,-3.425698338441922886e+01,1.564903346788532019e+02
-2.448689485718035996e+01,-3.411468428112231521e+01,1.564944836784084430e+02
-2.445558312727672856e+01,-3.432680427163831638e+01,1.564891524265896692e+02
-2.442452845827333974e+01,-3.449237117346296344e+01,1.564850664017942847e+02
-2.439433308262938738e+01,-3.450201323710460599e+01,1.564851511577238341e+02
-2.436416033519063618e+01,-3.450789296837930920e+01,1.564853365294745515e+02
-2.433401954256238398e+01,-3.450719615363819770e+01,1.564856978637784835e+02
-2.430386186771132273e+01,-3.450996728136095015e+01,1.564859664099182908e+02
-2.427367184329721184e+01,-3.451882355540317349e+01,1.564860721730631781e+02
-2.424352990388763018e+01,-3.451888015350658634e+01,1.564864133204172845e+02
-2.421347941084714961e+01,-3.450188203231677164e+01,1.564872106875758107e+02
-2.418333041133108452e+01,-3.450299800179197973e+01,1.564875235120554748e+02
-2.415312631909795016e+01,-3.451404039882049801e+01,1.564875708223029847e+02
-2.412304618086331587e+01,-3.450236931963218012e+01,1.564882257014937466e+02
-2.409300373085446267e+01,-3.448375049268936721e+01,1.564890664304637369e+02
-2.406287391993139835e+01,-3.448118975883230064e+01,1.564894776140406520e+02
-2.403268073979318942e+01,-3.449060953510758765e+01,1.564895683048267756e+02
-2.400239244361635116e+01,-3.451752013869127467e+01,1.564891911248985821e+02
-2.397221315012211917e+01,-3.452412563789157929e+01,1.564893571122769629e+02
-2.394213137033407790e+01,-3.451258660503581410e+01,1.564900084697941054e+02
-2.391193057033230218e+01,-3.452325826321762747e+01,1.564900656826092415e+02
-2.388201148991618794e+01,-3.448148018915271251e+01,1.564915259388690458e+02
-2.385183989481771150e+01,-3.448662757348955665e+01,1.564917309327018415e+02
-2.382151225046406040e+01,-3.452091514420758500e+01,1.564911564139306392e+02
-2.379133832684079763e+01,-3.452663284858492432e+01,1.564913461432063286e+02
-2.376122940777259984e+01,-3.452034679005434725e+01,1.564918569701191302e+02
-2.373123548468712940e+01,-3.449198864258443109e+01,1.564929582713787681e+02
-2.370116797996238134e+01,-3.447765800621368015e+01,1.564936843131645787e+02
-2.367100811160743845e+01,-3.448032258423682350e+01,1.564939557409781798e+02
-2.364088839586167623e+01,-3.447590944548820602e+01,1.564944164751949245e+02
-2.361064659850098835e+01,-3.449418998452214424e+01,1.564942701500044677e+02
-2.358042207009189184e+01,-3.450935705278732968e+01,1.564942071047304637e+02
-2.355031261240030460e+01,-3.450289695248891064e+01,1.564947226040546582e+02
-2.352020830931698825e+01,-3.449510611490303091e+01,1.564952737235920210e+02
-2.349010129809174785e+01,-3.448793652551236733e+01,1.564958082174373430e+02
-2.346006633801050612e+01,-3.446681988714923506e+01,1.564967158308604667e+02
-2.342994040137704914e+01,-3.446309054245354275e+01,1.564971583023828430e+02
-2.339970321588220514e+01,-3.448071764299118769e+01,1.564970294443064063e+02
-2.336953133860694720e+01,-3.448609471490276945e+01,1.564972282831218422e+02
-2.333933702005398203e+01,-3.449532485879985444e+01,1.564973240711427707e+02
-2.330914663772110273e+01,-3.450414234861732155e+01,1.564974308782125263e+02
-2.327901884449739711e+01,-3.450073765724848585e+01,1.564978646664596624e+02
-2.324898788460184207e+01,-3.447879316163572128e+01,1.564987944303462370e+02
-2.321878888148296838e+01,-3.448910837654377559e+01,1.564988611794455835e+02
-2.318855474241950532e+01,-3.450651540024093578e+01,1.564987381872850563e+02
-2.315845555099728514e+01,-3.449750492150162984e+01,1.564993219488906675e+02
-2.312822392891620282e+01,-3.451426517450360620e+01,1.564992162688870678e+02
-2.309800529972945071e+01,-3.452833613894743081e+01,1.564991825445300719e+02
-2.306785493328321834e+01,-3.452923895424152079e+01,1.564995010994927327e+02
-2.303791602572185937e+01,-3.448885176942113162e+01,1.565009242895893919e+02
