X(mm),Y(mm),Z(mm)
-5.781821775289748899e+01,-3.492933917563851054e+01,1.560937187857645370e+02
-5.778815993082832136e+01,-3.493192844781157191e+01,1.560939910725265349e+02
-5.775820060208553031e+01,-3.492828864330009964e+01,1.560944292492983720e+02
-5.772833399113131492e+01,-3.491805670799652717e+01,1.560950431156954608e+02
-5.769832456848627089e+01,-3.491757765675558289e+01,1.560953971180112489e+02
-5.766824433931526528e+01,-3.492191496782574234e+01,1.560956227922891912e+02
-5.763808363871485341e+01,-3.493158659423715307e+01,1.560957063614031881e+02
-5.760791951112707210e+01,-3.494160274725226856e+01,1.560957807322662063e+02
-5.757811201289755587e+01,-3.492763419538047032e+01,1.560964941102405987e+02
-5.754824209092399201e+01,-3.491762640735485945e+01,1.560971020045960245e+02
-5.751825025931361779e+01,-3.491574844129424804e+01,1.560974933136720892e+02
-5.748839045723929075e+01,-3.490513934926979545e+01,1.560981172147298537e+02
-5.745864478812487164e+01,-3.488666378723529249e+01,1.560989507286636808e+02
-5.742842659818171569e+01,-3.490022485902964178e+01,1.560989306702041688e+02
-5.739815581086224938e+01,-3.491725665458383077e+01,1.560988181550334843e+02
-5.736789378400493433e+01,-3.493387221141937715e+01,1.560987167001767659e+02
-5.733799920185704480e+01,-3.492530717161007203e+01,1.560992861929056232e+02
-5.730811302357231085e+01,-3.491633509986947104e+01,1.560998665031563348e+02
-5.727805855363195064e+01,-3.491884351041905177e+01,1.561001409198162548e+02
-5.724795293303504451e+01,-3.492467238888537651e+01,1.561003268918745164e+02
-5.721791231559087976e+01,-3.492621890673008522e+01,1.561006269406595948e+02
-5.718787352779161637e+01,-3.492756657519449703e+01,1.561009323000573659e+02
-5.715783308526486906e+01,-3.492907148364740522e+01,1.561012334624562925e+02
-5.712781485105746526e+01,-3.492876587114468379e+01,1.561015829148250305e+02
-5.709784602019639976e+01,-3.492528544033680049e+01,1.561020169266024027e+02
-5.706806134599384706e+01,-3.490909180647224730e+01,1.561027897024723927e+02
-5.703807379096494401e+01,-3.490701487998474306e+01,1.561031862973207751e+02
-5.700799985442412066e+01,-3.491045521407143326e+01,1.561034359491915495e+02
-5.697800909307927242e+01,-3.490867888427538190e+01,1.561038245210988578e+02
-5.694787971435798113e+01,-3.491588605522890276e+01,1.561039738094183633e+02
-5.691782904299252976e+01,-3.491785807176131584e+01,1.561042625643220276e+02
-5.688773108393345979e+01,-3.492325006180163882e+01,1.561044601628329929e+02
-5.685767490057208562e+01,-3.492576780763801736e+01,1.561047343486804664e+02
-5.682771329941645178e+01,-3.492140398569036108e+01,1.561051919631433691e+02
-5.679776577616902955e+01,-3.491652677402382920e+01,1.561056631822152667e+02
-5.676774559216568150e+01,-3.491625118532840588e+01,1.561060118517723936e+02
-5.673761085524503045e+01,-3.492394637040123939e+01,1.561061481167070610e+02
-5.670770947759896075e+01,-3.491569768017173203e+01,1.561067092049423479e+02
-5.667785444661287642e+01,-3.490407976590950767e+01,1.561073600996084281e+02
-5.664795029188685760e+01,-3.489607142850960031e+01,1.561079147752399194e+02
-5.661781602357570620e+01,-3.490366956955062250e+01,1.561080536367250602e+02
-5.658776411294090991e+01,-3.490562542829604098e+01,1.561083428389287349e+02
-5.655776489504654592e+01,-3.490403865883133250e+01,1.561087264246120299e+02
-5.652778442752119759e+01,-3.490097655677588762e+01,1.561091493527366083e+02
-5.649760107619512439e+01,-3.491217983081708809e+01,1.561091921138699945e+02
-5.646751300279751717e+01,-3.491639497183115282e+01,1.561094211528635185e+02
-5.643751082675098729e+01,-3.491506258271311935e+01,1.561097979519053638e+02
-5.640748803896202901e+01,-3.491489104202412364e+01,1.561101438613997061e+02
-5.637748758601737364e+01,-3.491335052540149775e+01,1.561105262210241449e+02
-5.634738535268635928e+01,-3.491850918338838738e+01,1.561107301240651282e+02
-5.631734565751453658e+01,-3.491957249582736722e+01,1.561110431177363580e+02
-5.628744303386852010e+01,-3.491119865968592251e+01,1.561116075754627559e+02
-5.625768000891898879e+01,-3.489311003751282669e+01,1.561124309123388230e+02
-5.622773292671834611e+01,-3.488738153902982475e+01,1.561129249505132179e+02
-5.619769141345238239e+01,-3.488856505239687777e+01,1.561132347421086308e+02
-5.616769653970562359e+01,-3.488632838566206118e+01,1.561136357030045758e+02
-5.613751042377664646e+01,-3.489771928788189825e+01,1.561136734650093274e+02
-5.610727227023416219e+01,-3.491259975442720531e+01,1.561136182587990788e+02
-5.607733062629939269e+01,-3.490671401405905527e+01,1.561141164510105170e+02
-5.604749595847012955e+01,-3.489303275837092144e+01,1.561148224350714031e+02
-5.601743778856858569e+01,-3.489539568117105262e+01,1.561151007945113633e+02
-5.598724211303712650e+01,-3.490726770206577356e+01,1.561151257657703582e+02
-5.595702104736458438e+01,-3.492082323896413243e+01,1.561151058884009899e+02
-5.592678710440592482e+01,-3.493524133839473933e+01,1.561150630309922747e+02
-5.589671919718847448e+01,-3.493811078506089984e+01,1.561153279205601905e+02
-5.586666514687813390e+01,-3.494000436168754220e+01,1.561156188169537984e+02
-5.583674557727847798e+01,-3.493265711356873027e+01,1.561161559431563148e+02
-5.580716155376545373e+01,-3.490130101329948786e+01,1.561173329635725509e+02
-5.577761432826193300e+01,-3.486749772147354776e+01,1.561185751780717226e+02
-5.574747471411151878e+01,-3.487535998727343411e+01,1.561187070187990571e+02
-5.571731463531846629e+01,-3.488487806631393795e+01,1.561187946976505998e+02
-5.568723130607222060e+01,-3.488876734464460583e+01,1.561190324195169410e+02
-5.565715156171224720e+01,-3.489227043781739468e+01,1.561192804547596893e+02
-5.562699774630790728e+01,-3.490111329529848661e+01,1.561193861659826894e+02
-5.559682878820478180e+01,-3.491105695157595079e+01,1.561194625354934260e+02
-5.556683748263110800e+01,-3.490815654883496677e+01,1.561198812514582244e+02
-5.553685196835329663e+01,-3.490511736480321048e+01,1.561203036224938785e+02
-5.550673911104721014e+01,-3.491108110871999060e+01,1.561204860609020955e+02
-5.547675169416719854e+01,-3.490821305136635289e+01,1.561209038654364463e+02
-5.544685644606462915e+01,-3.489854128391780819e+01,1.561215030385562272e+02
-5.541692155957571941e+01,-3.489204928917935433e+01,1.561220174084215842e+02
-5.538702536472207782e+01,-3.488243058074932890e+01,1.561226151697224509e+02
-5.535696931209667326e+01,-3.488428714018686350e+01,1.561229070813585054e+02
-5.532671424452693287e+01,-3.490030630585445692e+01,1.561228215374157173e+02
-5.529674514270433860e+01,-3.489589333872802968e+01,1.561232805547957128e+02
-5.526677398459379020e+01,-3.489167923125945947e+01,1.561237342638640087e+02
-5.523640687633509572e+01,-3.491562158194897592e+01,1.561234375626555675e+02
-5.520655056876021405e+01,-3.490314906414585749e+01,1.561241113848765849e+02
-5.517664760189447293e+01,-3.489411999157200484e+01,1.561246934142533007e+02
-5.514669278278004327e+01,-3.488859918445560737e+01,1.561251819719057607e+02
-5.511687786972271397e+01,-3.487313379091387588e+01,1.561259355664638235e+02
-5.508684992340888442e+01,-3.487286963283899155e+01,1.561262840177958537e+02
-5.505677877819854871e+01,-3.487570217717326670e+01,1.561265499335744380e+02
-5.502661248835232755e+01,-3.488518605623441715e+01,1.561266385999819022e+02
-5.499643176190219407e+01,-3.489570834480766592e+01,1.561266995893885507e+02
-5.496633145813872545e+01,-3.490063161048990281e+01,1.561269097816700366e+02
-5.493624774678190192e+01,-3.490427365940980309e+01,1.561271541364252187e+02
-5.490617826250201006e+01,-3.490688425652147941e+01,1.561274259840179752e+02
-5.487630803403260416e+01,-3.489516764258208070e+01,1.561280796977225691e+02
-5.484637035380212211e+01,-3.488863836010701647e+01,1.561285950990813660e+02
-5.481634374249317432e+01,-3.488811289682961814e+01,1.561289505411718608e+02
-5.478626594806662098e+01,-3.489105653703531118e+01,1.561292135539151218e+02
-5.475638588654815919e+01,-3.488029950089696740e+01,1.561298416518656325e+02
-5.472632975306583347e+01,-3.488189017926362823e+01,1.561301406930413123e+02
-5.469630618451312642e+01,-3.488097846990301321e+01,1.561305064563048859e+02
-5.466636358848771948e+01,-3.487436579222808319e+01,1.561310241494830109e+02
-5.463619044180484963e+01,-3.488446744267014310e+01,1.561310963305802773e+02
-5.460630463022992842e+01,-3.487372645124315795e+01,1.561317240637197870e+02
-5.457634335258892122e+01,-3.486856149642250813e+01,1.561322031539282591e+02
-5.454601533950034309e+01,-3.488976917726439098e+01,1.561319793283579713e+02
-5.451583503185336355e+01,-3.490011605910637371e+01,1.561320450158881670e+02
-5.448585875779894394e+01,-3.489602661591132460e+01,1.561324954407036785e+02
-5.445589030276339315e+01,-3.489107911518085103e+01,1.561329687822780272e+02
-5.442601512610859515e+01,-3.487957710713034487e+01,1.561336167983699852e+02
-5.439608905658683113e+01,-3.487152572892662761e+01,1.561341728771174360e+02
-5.436602935609575127e+01,-3.487333614962467010e+01,1.561344660672639577e+02
-5.433574466450862417e+01,-3.489136402470644782e+01,1.561343270039631363e+02
-5.430547591858176304e+01,-3.490817996365618114e+01,1.561342202529839369e+02
-5.427525860359605048e+01,-3.492145730195696984e+01,1.561342077918447728e+02
-5.424528561927567694e+01,-3.491689374478665542e+01,1.561346708908791356e+02
-5.421515593249775122e+01,-3.492371147709065582e+01,1.561348306240618911e+02
-5.418504292977181080e+01,-3.492922249367154564e+01,1.561350252023371468e+02
-5.415496950749763982e+01,-3.493195353032568562e+01,1.561352938655563491e+02
-5.412511103949213975e+01,-3.491896438283548321e+01,1.561359815638577118e+02
-5.409531221421627833e+01,-3.490150441047256891e+01,1.561367884527990100e+02
-5.406553963265002238e+01,-3.488217546571224403e+01,1.561376451529941676e+02
-5.403564961043849735e+01,-3.487150571278834121e+01,1.561382710240040410e+02
-5.400561367362440990e+01,-3.487158845796334816e+01,1.561386102652437842e+02
-5.397552633210623441e+01,-3.487521685724516374e+01,1.561388550272326938e+02
-5.394534703756972505e+01,-3.488528433367800119e+01,1.561389281944710774e+02
-5.391526039346194210e+01,-3.488882024769437606e+01,1.561391754281828810e+02
-5.388521273499460307e+01,-3.488962465431391280e+01,1.561394954539885873e+02
-5.385513981060065447e+01,-3.489215216929554941e+01,1.561397695682307472e+02
-5.382514935833140868e+01,-3.488873093153803495e+01,1.561402022387649993e+02
-5.379502934297807570e+01,-3.489483881428126466e+01,1.561403808939974738e+02
-5.376492867625987770e+01,-3.489933925502016621e+01,1.561406024268966348e+02
-5.373475985158002288e+01,-3.490872454781214174e+01,1.561406937653482316e+02
-5.370487214772376205e+01,-3.489759442958151681e+01,1.561413319530000763e+02
-5.367481138467520907e+01,-3.489922920296377384e+01,1.561416298645611676e+02
-5.364464794158416083e+01,-3.490850584023453251e+01,1.561417240550299255e+02
-5.361457915000177366e+01,-3.491048989614564846e+01,1.561420126931394918e+02
-5.358466387932556074e+01,-3.490127479545891021e+01,1.561425998500482706e+02
-5.355487554870742173e+01,-3.488273153415609329e+01,1.561434356640802150e+02
-5.352491396376312593e+01,-3.487700186510884492e+01,1.561439298985115727e+02
-5.349485197625566713e+01,-3.487867825917616926e+01,1.561442267080875865e+02
-5.346479378743651978e+01,-3.487992676648347867e+01,1.561445349466840753e+02
-5.343464357215185601e+01,-3.488818817490884783e+01,1.561446562063916588e+02
-5.340434570352618238e+01,-3.490702674882727763e+01,1.561444955569928368e+02
-5.337451428775403883e+01,-3.489153410041986803e+01,1.561452500698985943e+02
-5.334475191607048572e+01,-3.487098279735734963e+01,1.561461394270538960e+02
-5.331450232413294543e+01,-3.488653943825372750e+01,1.561460662217580762e+02
-5.328443815514495441e+01,-3.488836621577178931e+01,1.561463590241562827e+02
-5.325445591656620081e+01,-3.488373051496503052e+01,1.561468241626620568e+02
-5.322436690962042150e+01,-3.488723884968445077e+01,1.561470721626726288e+02
-5.319423431131905744e+01,-3.489399926889847592e+01,1.561472334655938141e+02
-5.316442347971095472e+01,-3.487709302663221678e+01,1.561480256447971726e+02
-5.313454895330132643e+01,-3.486461145087950797e+01,1.561486999169922285e+02
-5.310444698524652551e+01,-3.486897562119455785e+01,1.561489251182743487e+02
-5.307430563714644478e+01,-3.487613626332252892e+01,1.561490757901650568e+02
-5.304412923110543687e+01,-3.488613268443432247e+01,1.561491508296523421e+02
-5.301399254290104324e+01,-3.489327946375346556e+01,1.561493018202477003e+02
-5.298394362467933405e+01,-3.489380405797087548e+01,1.561496293625123712e+02
-5.295379940564021126e+01,-3.490125388201181522e+01,1.561497723136945126e+02
-5.292379420327009854e+01,-3.489846160146052512e+01,1.561501882887455395e+02
-5.289386140632534250e+01,-3.489021051591468137e+01,1.561507497983887163e+02
-5.286359664612465536e+01,-3.490685704953145319e+01,1.561506475440775432e+02
-5.283355311063204596e+01,-3.490672246581709004e+01,1.561509926985745267e+02
-5.280351616733257458e+01,-3.490635656716273161e+01,1.561513439799861089e+02
-5.277363704649976484e+01,-3.489414085227134166e+01,1.561520111763337297e+02
-5.274379020915835525e+01,-3.487934595116279723e+01,1.561527471570371119e+02
-5.271381237633890748e+01,-3.487442088878918156e+01,1.561532200036197935e+02
-5.268380666419546543e+01,-3.487154057828472276e+01,1.561536383446646141e+02
-5.265380262446452519e+01,-3.486845670116593965e+01,1.561540621245848683e+02
-5.262371308007431736e+01,-3.487176393593714607e+01,1.561543155224587451e+02
-5.259362653840889834e+01,-3.487472653152170921e+01,1.561545781264253776e+02
-5.256385871021307565e+01,-3.485408831998564239e+01,1.561554698757425115e+02
-5.253368360827877837e+01,-3.486377518370373707e+01,1.561555532000440678e+02
-5.250346232683727266e+01,-3.487705202655931203e+01,1.561555407972806506e+02
-5.247331117052615923e+01,-3.488509889686940824e+01,1.561556678197344468e+02
-5.244327527705968350e+01,-3.488442529573414674e+01,1.561560273391183102e+02
-5.241387467396160105e+01,-3.483562652606677545e+01,1.561576699351949742e+02
-5.238372502330182812e+01,-3.484345141029367454e+01,1.561578028922701264e+02
-5.235363688828559958e+01,-3.484647185316957518e+01,1.561580639633887699e+02
-5.232337946822970309e+01,-3.486269819166794548e+01,1.561579728916145200e+02
-5.229306056431411776e+01,-3.488321080415180830e+01,1.561577675981824029e+02
-5.226298031197875815e+01,-3.488585194720776883e+01,1.561580387492136026e+02
-5.223308835559313934e+01,-3.487415146472214644e+01,1.561586922774237678e+02
-5.220280731889950943e+01,-3.489197856839427203e+01,1.561585585555176863e+02
-5.217303275121035000e+01,-3.487124047510697977e+01,1.561594530594127548e+02
-5.214325526359866814e+01,-3.485079129195803205e+01,1.561603398504426821e+02
-5.211343814657456619e+01,-3.483318946299349506e+01,1.561611507506930252e+02
-5.208334186704066582e+01,-3.483700106889462234e+01,1.561613907022828300e+02
-5.205306696391905774e+01,-3.485409522995180254e+01,1.561612765618011736e+02
-5.202280763529252283e+01,-3.487048613405851683e+01,1.561611810995043754e+02
-5.199272950637953983e+01,-3.487276182881921471e+01,1.561614620245439937e+02
-5.196273328274659775e+01,-3.486893987883882318e+01,1.561619055043097148e+02
-5.193263061293734495e+01,-3.487290655417338314e+01,1.561621413709315789e+02
-5.190257997415591262e+01,-3.487309110774388188e+01,1.561624780496921119e+02
-5.187262973935184363e+01,-3.486560265446953366e+01,1.561630193104035982e+02
-5.184256325328508552e+01,-3.486701783802927679e+01,1.561633231745173020e+02
-5.181242627585121596e+01,-3.487375812097156569e+01,1.561634850671019876e+02
-5.178242972524544996e+01,-3.486987135394402770e+01,1.561639302884149174e+02
-5.175248381219721239e+01,-3.486181607643623437e+01,1.561644866972964962e+02
-5.172254156528878610e+01,-3.485384632008673123e+01,1.561650407715655149e+02
-5.169269867528556262e+01,-3.483776150460715826e+01,1.561658112916907726e+02
-5.166276342331547511e+01,-3.482894724826958566e+01,1.561663879285914618e+02
-5.163266070232825200e+01,-3.483329565684420714e+01,1.561666135610261108e+02
-5.160248123503372852e+01,-3.484317751617130199e+01,1.561666917068666010e+02
-5.157228412285098074e+01,-3.485453064025919190e+01,1.561667306067622008e+02
-5.154223188521709886e+01,-3.485470821979514255e+01,1.561670674906820864e+02
-5.151232349500269692e+01,-3.484380734179810446e+01,1.561676997672727225e+02
-5.148233183834978632e+01,-3.483917550127314655e+01,1.561681649093474391e+02
-5.145224947829063211e+01,-3.484166869218150708e+01,1.561684400511311992e+02
-5.142201362369736728e+01,-3.485580256497997453e+01,1.561684048359435337e+02
-5.139192680027463922e+01,-3.485878620904628633e+01,1.561686668787758379e+02
-5.136202190520008770e+01,-3.484738324640498064e+01,1.561693125771805342e+02
-5.133189674584937023e+01,-3.485311746332568106e+01,1.561695013093628290e+02
-5.130217640049652772e+01,-3.482750575374955559e+01,1.561705258648852634e+02
-5.127221949800306788e+01,-3.482036375944118589e+01,1.561710579123780747e+02
-5.124210086817583942e+01,-3.482530221425367500e+01,1.561712679057565367e+02
-5.121179443536696141e+01,-3.484531923025210887e+01,1.561710757581402333e+02
-5.118157033580360604e+01,-3.485858814100126324e+01,1.561710636000844659e+02
-5.115151449870914036e+01,-3.485898550173256893e+01,1.561713946323021389e+02
-5.112172376952713648e+01,-3.483859484435762965e+01,1.561722800047144233e+02
-5.109178597782364761e+01,-3.482968769097396233e+01,1.561728591611793888e+02
-5.106167557745248331e+01,-3.483414733459495238e+01,1.561730818985586495e+02
-5.103162024875009450e+01,-3.483441278589187817e+01,1.561734164616617306e+02
-5.100155601704169328e+01,-3.483515249425025218e+01,1.561737384105234980e+02
-5.097138671463158488e+01,-3.484420660222205868e+01,1.561738386339056603e+02
-5.094116661538922841e+01,-3.485748961637889209e+01,1.561738260522418500e+02
-5.091108686479889656e+01,-3.485944853867188442e+01,1.561741154888027552e+02
-5.088110292275374746e+01,-3.485411558518984521e+01,1.561745993409332129e+02
-5.085103726771399124e+01,-3.485495712919267675e+01,1.561749185756286806e+02
-5.082109291891504199e+01,-3.484663055136860521e+01,1.561754822406446976e+02
-5.079108103295636312e+01,-3.484338423617925429e+01,1.561759104649416088e+02
-5.076113346799477455e+01,-3.483484705353739486e+01,1.561764798131116265e+02
-5.073098381719273675e+01,-3.484262659943242113e+01,1.561766139857685403e+02
-5.070057897215998821e+01,-3.487020227892383417e+01,1.561762202992535720e+02
-5.067047994295752034e+01,-3.487374595380410369e+01,1.561764674656848229e+02
-5.064064904355619490e+01,-3.485595967687777375e+01,1.561772834679102289e+02
-5.061091303787752338e+01,-3.483092508528132214e+01,1.561782927281748243e+02
-5.058069770987630420e+01,-3.484356071326407545e+01,1.561782974495424980e+02
-5.055057039311309097e+01,-3.484923510574331118e+01,1.561784878102228902e+02
-5.052038395149489958e+01,-3.485959660819216310e+01,1.561785531754887018e+02
-5.049031881824497248e+01,-3.486074123525099111e+01,1.561788642781978353e+02
-5.046027894853863671e+01,-3.485948217310419750e+01,1.561792395397629889e+02
-5.043019143711492092e+01,-3.486211669773081212e+01,1.561795109507669963e+02
-5.040002073266765592e+01,-3.487116190383191849e+01,1.561796114287588750e+02
-5.036999293309277448e+01,-3.486899828399365475e+01,1.561800108054848124e+02
-5.033980863138445727e+01,-3.487906839943921966e+01,1.561800839588912027e+02
-5.030990691374194768e+01,-3.486707473861863349e+01,1.561807454585668040e+02
-5.028030515342639006e+01,-3.483095786146959938e+01,1.561820503232961244e+02
-5.025048290536182094e+01,-3.481234246953772526e+01,1.561828884568310514e+02
-5.022023134894293150e+01,-3.482801152311214565e+01,1.561828122599368385e+02
-5.019004435029917488e+01,-3.483832471964996103e+01,1.561828789266799333e+02
-5.016000308613780589e+01,-3.483705400364259930e+01,1.561832545165530632e+02
-5.012988677371181012e+01,-3.484181471325214119e+01,1.561834692491685246e+02
-5.009985851304512749e+01,-3.483953760172458658e+01,1.561838716739974018e+02
-5.006972386834274147e+01,-3.484587386283916288e+01,1.561840443724180147e+02
-5.003955571943653524e+01,-3.485449131747320450e+01,1.561841562899356290e+02
-5.000971130779047513e+01,-3.483772665414462466e+01,1.561849450549723599e+02
-4.997965167961348953e+01,-3.483796437060004081e+01,1.561852804105609778e+02
-4.994958671121045057e+01,-3.483826919303711378e+01,1.561856140276598808e+02
-4.991961705564059315e+01,-3.483119827779782440e+01,1.561861443144113082e+02
-4.988950605307594799e+01,-3.483577628348268718e+01,1.561863638851942255e+02
-4.985951272566297376e+01,-3.483035262037548563e+01,1.561868502760651154e+02
-4.982939167854662088e+01,-3.483553912975424538e+01,1.561870536462558618e+02
-4.979928492603298196e+01,-3.483958273004584782e+01,1.561872874968324254e+02
-4.976918942746986119e+01,-3.484229371595080238e+01,1.561875569486099948e+02
-4.973913784684850725e+01,-3.484201087600939672e+01,1.561879061695110238e+02
-4.970902485850148622e+01,-3.484620721704457935e+01,1.561881359957990867e+02
-4.967895310052818303e+01,-3.484717837939849971e+01,1.561884518246369282e+02
-4.964885978448368320e+01,-3.485012768796288896e+01,1.561887148618595802e+02
-4.961864190054398449e+01,-3.486282431326004172e+01,1.561887179768661156e+02
-4.958844516375853573e+01,-3.487412119198778981e+01,1.561887583805059307e+02
-4.955838670153968195e+01,-3.487402814782327454e+01,1.561891025909657174e+02
-4.952827400053087814e+01,-3.487813202410356439e+01,1.561893348930885850e+02
-4.949840287255892690e+01,-3.486300498925622549e+01,1.561900800548782513e+02
-4.946850127584087176e+01,-3.485034879395013263e+01,1.561907593165980188e+02
-4.943842181589799623e+01,-3.485211355828303681e+01,1.561910539554844206e+02
-4.940858749948726825e+01,-3.483363835143143206e+01,1.561918884676708785e+02
-4.937855759832345370e+01,-3.483114361178867568e+01,1.561922967460448604e+02
-4.934840708464817283e+01,-3.483852367887820378e+01,1.561924416390621388e+02
-4.931815597205773116e+01,-3.485397388089587167e+01,1.561923713048196589e+02
-4.928810805452551591e+01,-3.485302703780845945e+01,1.561927382868728671e+02
-4.925814944378902283e+01,-3.484476661113424001e+01,1.561933003404247415e+02
-4.922811124126892679e+01,-3.484317884018447131e+01,1.561936843961509851e+02
-4.919788138258901711e+01,-3.485663245219437556e+01,1.561936673514838674e+02
-4.916769537881725682e+01,-3.486707824522509469e+01,1.561937304518309304e+02
-4.913762323803365462e+01,-3.486783662654242733e+01,1.561940519899594619e+02
-4.910780902000166037e+01,-3.484781326400780443e+01,1.561949277817451787e+02
-4.907790452458099395e+01,-3.483518900175869248e+01,1.561956062202513351e+02
-4.904793367985323727e+01,-3.482767801668508412e+01,1.561961483193712183e+02
-4.901769560463952047e+01,-3.484205732873314076e+01,1.561961065488800955e+02
-4.898783695795002302e+01,-3.482554815593615416e+01,1.561968886257097324e+02
-4.895793844407233308e+01,-3.481210225780403533e+01,1.561975890253515047e+02
-4.892789343968594551e+01,-3.481058610102755324e+01,1.561979712383339347e+02
-4.889797092429173375e+01,-3.479939829362147918e+01,1.561986113684587849e+02
-4.886806046355238209e+01,-3.478673882826753783e+01,1.561992908186223303e+02
-4.883802231446509978e+01,-3.478489170920877882e+01,1.561996818272042162e+02
-4.880802357969666616e+01,-3.477941652155255525e+01,1.562001696609886778e+02
-4.877802048787748390e+01,-3.477444108246277210e+01,1.562006441453909815e+02
-4.874783829075909125e+01,-3.478424869843181710e+01,1.562007243128269636e+02
-4.871763470797635165e+01,-3.479606240310676668e+01,1.562007509375128791e+02
-4.868733619517443145e+01,-3.481537520216116377e+01,1.562005775808392229e+02
-4.865721867678102797e+01,-3.481963663066234460e+01,1.562008057135462309e+02
-4.862701619822499310e+01,-3.483131383396379732e+01,1.562008359854597757e+02
-4.859686978181382955e+01,-3.483791918545128397e+01,1.562010016030396287e+02
-4.856673043899407105e+01,-3.484422374667713029e+01,1.562011752047857840e+02
-4.853667533569925041e+01,-3.484372570349924558e+01,1.562015302356149959e+02
-4.850701295795037282e+01,-3.481041285758167447e+01,1.562027606097095997e+02
-4.847725415169752239e+01,-3.478531605309309072e+01,1.562037717971888924e+02
-4.844708638024057734e+01,-3.479385124253992956e+01,1.562038859160531388e+02
-4.841679087454144792e+01,-3.481276413747954024e+01,1.562037232471475932e+02
-4.838666050090888859e+01,-3.481845791524055755e+01,1.562039131228347912e+02
-4.835639327703979262e+01,-3.483508007185599098e+01,1.562038115501108848e+02
-4.832620809030039055e+01,-3.484514938050470079e+01,1.562038847352099253e+02
-4.829627670634123149e+01,-3.483403765969381993e+01,1.562045229261745192e+02
-4.826645621115262230e+01,-3.481395954643449642e+01,1.562054002572600382e+02
-4.823619543993909531e+01,-3.483033658382844067e+01,1.562053051831478854e+02
-4.820585728686312166e+01,-3.485272735607430405e+01,1.562050497526199706e+02
-4.817584643305633563e+01,-3.484835821344799456e+01,1.562055080696597713e+02
-4.814596760730330516e+01,-3.483300502487344374e+01,1.562062593824387875e+02
-4.811602395626599105e+01,-3.482267518947548979e+01,1.562068767494863266e+02
-4.808623432440882794e+01,-3.479979454850712983e+01,1.562078288691509158e+02
-4.805622676992133790e+01,-3.479491611175164678e+01,1.562083008035266118e+02
-4.802608910523916563e+01,-3.480077202038328466e+01,1.562084864151597969e+02
-4.799591538274560065e+01,-3.480988132909438093e+01,1.562085852087869000e+02
-4.796566971398037538e+01,-3.482492819574290621e+01,1.562085256266074111e+02
-4.793530615451317090e+01,-3.484983002300877075e+01,1.562082031602291181e+02
-4.790523763318677908e+01,-3.485006317306356749e+01,1.562085387393495921e+02
-4.787520802819402377e+01,-3.484666116031661431e+01,1.562089713395388628e+02
-4.784538708340940616e+01,-3.482624471315599379e+01,1.562098577469113536e+02
-4.781518924497724043e+01,-3.483712197777158082e+01,1.562099094134800339e+02
-4.778505458274470641e+01,-3.484310525085793842e+01,1.562100915761720898e+02
-4.775500369838600534e+01,-3.484166309428609765e+01,1.562104718719576510e+02
-4.772490221909517771e+01,-3.484469611086713314e+01,1.562107327576614466e+02
-4.769476114317694027e+01,-3.485086455048345044e+01,1.562109100287090939e+02
-4.766478327793546299e+01,-3.484326495411480096e+01,1.562114545834258763e+02
-4.763480723980646303e+01,-3.483541539784002339e+01,1.562120058191244141e+02
-4.760469033744634260e+01,-3.483971186502320450e+01,1.562122330053950634e+02
-4.757502410268578785e+01,-3.480571870688581271e+01,1.562134816634008132e+02
-4.754498307358225873e+01,-3.480349197261877947e+01,1.562138828827056045e+02
-4.751476448546885223e+01,-3.481624385295146595e+01,1.562138845242574234e+02
-4.748473617061072360e+01,-3.481299434218216504e+01,1.562143130210018853e+02
-4.745467067025266061e+01,-3.481259107187484148e+01,1.562146656290437647e+02
-4.742456932653236379e+01,-3.481544594300212481e+01,1.562149312895196545e+02
-4.739443974908705570e+01,-3.482062642344134673e+01,1.562151349183301647e+02
-4.736414744145007916e+01,-3.483958460672217683e+01,1.562149709988280222e+02
-4.733391658250841516e+01,-3.485325292798057006e+01,1.562149482088955494e+02
-4.730382933558248482e+01,-3.485490689941920550e+01,1.562152459068101393e+02
-4.727403497180788605e+01,-3.483180076941846437e+01,1.562162041259257421e+02
-4.724417588717928140e+01,-3.481378761205150596e+01,1.562170265315336337e+02
-4.721404275528828265e+01,-3.481932914955776681e+01,1.562172205203387136e+02
-4.718376385501634473e+01,-3.483717452853408503e+01,1.562170862841601320e+02
-4.715394301758938411e+01,-3.481606506622600961e+01,1.562179912709574978e+02
-4.712407106377570898e+01,-3.479895180421000589e+01,1.562187896954920348e+02
-4.709386868778930335e+01,-3.481014902262823085e+01,1.562188328352640383e+02
-4.706390954523529757e+01,-3.480092670829348833e+01,1.562194206843321354e+02
-4.703407512771237009e+01,-3.478078633925653662e+01,1.562202998428510057e+02
-4.700449564413624159e+01,-3.473870530500992970e+01,1.562217643612071072e+02
-4.697377281887261802e+01,-3.479439198006535605e+01,1.562206205969360724e+02
-4.694356164905874351e+01,-3.480663529836348857e+01,1.562206357893693109e+02
-4.691333996574693543e+01,-3.481960988234516208e+01,1.562206314951314425e+02
-4.688323863015583015e+01,-3.482220569635644836e+01,1.562209041011761315e+02
-4.685314776383817303e+01,-3.482406099784562059e+01,1.562211964423144934e+02
-4.682312286329264595e+01,-3.481998290802170715e+01,1.562216471155353190e+02
